goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 17:39:25.725,216.756,7.800054,15.19
2021-06-25 17:39:34.769,8.467,10.200109,31.424
2021-06-25 17:39:46.021,212.964,6.800027,14.009
2021-06-25 17:39:54.058,7.266,11.000087,34.647
2021-06-25 17:40:06.112,216.422,7.600094,13.484
2021-06-25 17:40:14.954,16.677,16.20012,5.203
2021-06-25 17:40:32.187,207.557,7.599918,25.525
2021-06-25 17:40:41.032,6.316000000000001,10.200147,32.537000000000006
2021-06-25 17:40:52.282,7.6579999999999995,6.600157,20.185000000000002
2021-06-25 17:40:59.921,206.56199999999998,13.000057,6.381
2021-06-25 17:41:14.143,7.724,7.200147,19.129
2021-06-25 17:41:22.383,209.768,11.000026,32.205999999999996
