frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-25 17:39:21.840,332,6,2021-06-25 17:39:21.882,44,,2021-06-25 17:39:21.903,21.0
2021-06-25 17:39:21.932,333,6,2021-06-25 17:39:21.981,49,,2021-06-25 17:39:21.985,4.0
2021-06-25 17:39:22.027,331,5,2021-06-25 17:39:22.068,41,,2021-06-25 17:39:22.070,2.0
2021-06-25 17:39:22.127,332,6,2021-06-25 17:39:22.171,44,,2021-06-25 17:39:22.174,3.0
2021-06-25 17:39:22.227,340,6,2021-06-25 17:39:22.271,44,,2021-06-25 17:39:22.272,1.0
2021-06-25 17:39:22.327,322,6,2021-06-25 17:39:22.375,48,,2021-06-25 17:39:22.377,2.0
2021-06-25 17:39:22.427,332,6,2021-06-25 17:39:22.477,50,,2021-06-25 17:39:22.491,14.0
2021-06-25 17:39:22.527,336,6,2021-06-25 17:39:22.577,50,,2021-06-25 17:39:22.582,5.0
2021-06-25 17:39:22.627,331,5,2021-06-25 17:39:22.668,42,,2021-06-25 17:39:22.670,2.0
2021-06-25 17:39:22.727,324,5,2021-06-25 17:39:22.767,41,,2021-06-25 17:39:22.769,2.0
2021-06-25 17:39:22.827,331,5,2021-06-25 17:39:22.882,55,,2021-06-25 17:39:22.902,20.0
2021-06-25 17:39:22.927,329,5,2021-06-25 17:39:22.976,50,,2021-06-25 17:39:22.989,13.0
2021-06-25 17:39:23.027,335,6,2021-06-25 17:39:23.078,51,,2021-06-25 17:39:23.081,3.0
2021-06-25 17:39:23.128,334,5,2021-06-25 17:39:23.170,43,,2021-06-25 17:39:23.171,1.0
2021-06-25 17:39:23.227,337,6,2021-06-25 17:39:23.269,42,,2021-06-25 17:39:23.271,2.0
2021-06-25 17:39:23.327,337,6,2021-06-25 17:39:23.369,42,,2021-06-25 17:39:23.371,2.0
2021-06-25 17:39:23.427,330,5,2021-06-25 17:39:23.476,49,,2021-06-25 17:39:23.479,3.0
2021-06-25 17:39:23.527,334,5,2021-06-25 17:39:23.576,49,,2021-06-25 17:39:23.578,2.0
2021-06-25 17:39:23.627,335,5,2021-06-25 17:39:23.677,50,,2021-06-25 17:39:23.684,7.0
2021-06-25 17:39:23.727,335,5,2021-06-25 17:39:23.777,51,,2021-06-25 17:39:23.778,1.0
2021-06-25 17:39:23.827,339,6,2021-06-25 17:39:23.878,51,,2021-06-25 17:39:23.891,13.0
2021-06-25 17:39:23.928,332,6,2021-06-25 17:39:23.977,50,,2021-06-25 17:39:23.980,3.0
2021-06-25 17:39:24.027,337,5,2021-06-25 17:39:24.068,42,,2021-06-25 17:39:24.070,2.0
2021-06-25 17:39:24.127,329,5,2021-06-25 17:39:24.176,49,,2021-06-25 17:39:24.179,3.0
2021-06-25 17:39:24.227,334,6,2021-06-25 17:39:24.277,50,,2021-06-25 17:39:24.281,4.0
2021-06-25 17:39:24.327,326,6,2021-06-25 17:39:24.376,49,,2021-06-25 17:39:24.378,2.0
2021-06-25 17:39:24.428,333,5,2021-06-25 17:39:24.477,50,,2021-06-25 17:39:24.488,11.0
2021-06-25 17:39:24.527,332,5,2021-06-25 17:39:24.577,51,,2021-06-25 17:39:24.589,12.0
2021-06-25 17:39:24.627,329,6,2021-06-25 17:39:24.678,51,,2021-06-25 17:39:24.689,11.0
2021-06-25 17:39:24.727,328,6,2021-06-25 17:39:24.769,42,,2021-06-25 17:39:24.770,1.0
2021-06-25 17:39:24.828,329,5,2021-06-25 17:39:24.877,50,,2021-06-25 17:39:24.880,3.0
2021-06-25 17:39:24.927,341,6,2021-06-25 17:39:24.979,52,,2021-06-25 17:39:24.995,16.0
2021-06-25 17:39:25.027,327,6,2021-06-25 17:39:25.073,46,,2021-06-25 17:39:25.075,2.0
2021-06-25 17:39:25.127,329,5,2021-06-25 17:39:25.176,50,,2021-06-25 17:39:25.177,1.0
2021-06-25 17:39:25.228,328,5,2021-06-25 17:39:25.277,50,,2021-06-25 17:39:25.279,2.0
2021-06-25 17:39:25.327,332,6,2021-06-25 17:39:25.377,50,,2021-06-25 17:39:25.379,2.0
2021-06-25 17:39:25.427,335,6,2021-06-25 17:39:25.469,43,,2021-06-25 17:39:25.470,1.0
2021-06-25 17:39:25.527,343,6,2021-06-25 17:39:25.578,51,,2021-06-25 17:39:25.590,12.0
2021-06-25 17:39:25.628,331,5,2021-06-25 17:39:25.669,42,,2021-06-25 17:39:25.671,2.0
2021-06-25 17:39:25.727,334,5,2021-06-25 17:39:25.778,51,,2021-06-25 17:39:25.779,1.0
2021-06-25 17:39:25.827,330,6,2021-06-25 17:39:25.876,49,,2021-06-25 17:39:25.880,4.0
2021-06-25 17:39:25.927,332,5,2021-06-25 17:39:25.976,50,,2021-06-25 17:39:25.980,4.0
2021-06-25 17:39:26.027,330,6,2021-06-25 17:39:26.069,42,,2021-06-25 17:39:26.070,1.0
2021-06-25 17:39:26.127,350,6,2021-06-25 17:39:26.171,44,,2021-06-25 17:39:26.172,1.0
2021-06-25 17:39:26.227,403,6,2021-06-25 17:39:26.286,59,,2021-06-25 17:39:26.293,7.0
2021-06-25 17:39:26.327,461,6,2021-06-25 17:39:26.382,55,,2021-06-25 17:39:26.391,9.0
2021-06-25 17:39:26.427,480,6,2021-06-25 17:39:26.486,59,,2021-06-25 17:39:26.490,4.0
2021-06-25 17:39:26.528,493,6,2021-06-25 17:39:26.587,59,,2021-06-25 17:39:26.591,4.0
2021-06-25 17:39:26.627,500,7,2021-06-25 17:39:26.693,66,,2021-06-25 17:39:26.696,3.0
2021-06-25 17:39:26.727,500,7,2021-06-25 17:39:26.787,60,,2021-06-25 17:39:26.792,5.0
2021-06-25 17:39:26.828,500,7,2021-06-25 17:39:26.899,72,,2021-06-25 17:39:26.900,1.0
2021-06-25 17:39:26.928,500,7,2021-06-25 17:39:26.988,61,,2021-06-25 17:39:26.991,3.0
2021-06-25 17:39:27.027,500,7,2021-06-25 17:39:27.099,73,,2021-06-25 17:39:27.100,1.0
2021-06-25 17:39:27.127,500,8,2021-06-25 17:39:27.188,61,,2021-06-25 17:39:27.191,3.0
2021-06-25 17:39:27.228,500,7,2021-06-25 17:39:27.297,70,,2021-06-25 17:39:27.298,1.0
2021-06-25 17:39:27.327,500,7,2021-06-25 17:39:27.397,70,,2021-06-25 17:39:27.400,3.0
2021-06-25 17:39:27.427,500,8,2021-06-25 17:39:27.490,63,,2021-06-25 17:39:27.492,2.0
2021-06-25 17:39:27.527,500,8,2021-06-25 17:39:27.589,62,,2021-06-25 17:39:27.592,3.0
2021-06-25 17:39:27.627,500,7,2021-06-25 17:39:27.693,66,,2021-06-25 17:39:27.695,2.0
2021-06-25 17:39:27.727,500,8,2021-06-25 17:39:27.800,73,,2021-06-25 17:39:27.801,1.0
2021-06-25 17:39:27.827,500,7,2021-06-25 17:39:27.889,63,,2021-06-25 17:39:27.893,4.0
2021-06-25 17:39:27.927,500,8,2021-06-25 17:39:28.001,74,,2021-06-25 17:39:28.002,1.0
2021-06-25 17:39:28.028,500,7,2021-06-25 17:39:28.089,62,,2021-06-25 17:39:28.095,6.0
2021-06-25 17:39:28.128,500,7,2021-06-25 17:39:28.188,61,,2021-06-25 17:39:28.191,3.0
2021-06-25 17:39:28.227,500,7,2021-06-25 17:39:28.287,60,,2021-06-25 17:39:28.293,6.0
2021-06-25 17:39:28.328,500,6,2021-06-25 17:39:28.387,60,,2021-06-25 17:39:28.391,4.0
2021-06-25 17:39:28.427,500,7,2021-06-25 17:39:28.491,64,,2021-06-25 17:39:28.493,2.0
2021-06-25 17:39:28.527,500,7,2021-06-25 17:39:28.599,72,,2021-06-25 17:39:28.601,2.0
2021-06-25 17:39:28.627,500,7,2021-06-25 17:39:28.691,64,,2021-06-25 17:39:28.692,1.0
2021-06-25 17:39:28.727,500,7,2021-06-25 17:39:28.788,62,,2021-06-25 17:39:28.794,6.0
2021-06-25 17:39:28.827,500,7,2021-06-25 17:39:28.887,60,,2021-06-25 17:39:28.895,8.0
2021-06-25 17:39:28.928,500,7,2021-06-25 17:39:28.988,61,,2021-06-25 17:39:28.993,5.0
2021-06-25 17:39:29.027,500,7,2021-06-25 17:39:29.086,60,,2021-06-25 17:39:29.092,6.0
2021-06-25 17:39:29.127,500,7,2021-06-25 17:39:29.199,72,,2021-06-25 17:39:29.200,1.0
2021-06-25 17:39:29.227,500,7,2021-06-25 17:39:29.297,71,,2021-06-25 17:39:29.298,1.0
2021-06-25 17:39:29.327,500,7,2021-06-25 17:39:29.388,62,,2021-06-25 17:39:29.391,3.0
2021-06-25 17:39:29.428,500,6,2021-06-25 17:39:29.499,72,,2021-06-25 17:39:29.500,1.0
2021-06-25 17:39:29.527,500,7,2021-06-25 17:39:29.587,60,,2021-06-25 17:39:29.590,3.0
2021-06-25 17:39:29.627,500,7,2021-06-25 17:39:29.699,72,,2021-06-25 17:39:29.700,1.0
2021-06-25 17:39:29.727,500,7,2021-06-25 17:39:29.799,72,,2021-06-25 17:39:29.800,1.0
2021-06-25 17:39:29.827,500,7,2021-06-25 17:39:29.899,73,,2021-06-25 17:39:29.900,1.0
2021-06-25 17:39:29.928,500,7,2021-06-25 17:39:29.987,60,,2021-06-25 17:39:29.991,4.0
2021-06-25 17:39:30.027,500,7,2021-06-25 17:39:30.087,61,,2021-06-25 17:39:30.090,3.0
2021-06-25 17:39:30.127,500,7,2021-06-25 17:39:30.188,61,,2021-06-25 17:39:30.190,2.0
2021-06-25 17:39:30.227,500,7,2021-06-25 17:39:30.288,61,,2021-06-25 17:39:30.295,7.0
