timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-24 20:09:50.342263,TCP,192.168.1.7,22,192.168.1.9,51864,594
2021-06-24 20:09:50.382801,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:50.384656,TCP,192.168.1.7,22,192.168.1.9,51864,130
2021-06-24 20:09:50.384690,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:50.385888,TCP,192.168.1.9,51864,192.168.1.7,22,162
2021-06-24 20:09:50.387760,TCP,192.168.1.7,22,192.168.1.9,51864,66
2021-06-24 20:09:50.391607,TCP,192.168.1.7,22,192.168.1.9,51864,114
2021-06-24 20:09:50.391639,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:50.392527,TCP,192.168.1.9,51864,192.168.1.7,22,242
2021-06-24 20:09:50.395752,TCP,192.168.1.7,22,192.168.1.9,51864,178
2021-06-24 20:09:50.395803,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:52.082585,TCP,192.168.1.7,22,192.168.1.9,51864,226
2021-06-24 20:09:52.082586,TCP,192.168.1.7,22,192.168.1.9,51864,210
2021-06-24 20:09:52.082632,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:52.082665,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:52.286906,TCP,192.168.1.7,22,192.168.1.9,51864,178
2021-06-24 20:09:52.286906,TCP,192.168.1.7,22,192.168.1.9,51864,210
2021-06-24 20:09:52.286906,TCP,192.168.1.7,22,192.168.1.9,51864,210
2021-06-24 20:09:52.286942,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:52.286989,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:52.286999,TCP,192.168.1.9,51864,192.168.1.7,22,78
2021-06-24 20:09:55.154641,TCP,192.168.1.7,22,192.168.1.9,51864,178
2021-06-24 20:09:55.154641,TCP,192.168.1.7,22,192.168.1.9,51864,162
2021-06-24 20:09:55.154641,TCP,192.168.1.7,22,192.168.1.9,51864,210
2021-06-24 20:09:55.154676,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:55.154717,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:55.154745,TCP,192.168.1.9,51864,192.168.1.7,22,66
2021-06-24 20:09:55.461639,TCP,192.168.1.7,33374,192.168.1.9,22,74
2021-06-24 20:09:55.461687,TCP,192.168.1.9,22,192.168.1.7,33374,74
2021-06-24 20:09:55.463640,TCP,192.168.1.7,33374,192.168.1.9,22,66
