goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 20:10:01.058,228.774,8.800044,21.182
2021-06-24 20:10:11.117,206.875,10.20012,8.005
2021-06-24 20:10:22.550,212.37900000000002,7.000042,5.579
2021-06-24 20:10:30.779,205.981,12.200174,23.845000000000002
2021-06-24 20:10:44.225,205.937,7.00004,37.023
2021-06-24 20:10:52.483,209.839,12.000038,24.122999999999998
2021-06-24 20:11:05.731,211.93300000000002,7.8004,4.667
2021-06-24 20:11:14.760,209.49699999999999,11.400018,16.485
2021-06-24 20:11:27.398,208.55,10.399959,10.491
2021-06-24 20:11:39.031,206.587,11.20016,23.253
2021-06-24 20:11:51.478,218.368,10.200041,16.591
2021-06-24 20:12:02.928,218.924,11.400413,25.662999999999997
