goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 19:11:01.870,209.005,6.800026,22.969
2021-06-24 19:11:09.913,206.406,10.000063,34.531
2021-06-24 19:11:21.163,217.465,7.400034,14.501
2021-06-24 19:11:29.804,206.843,11.200048,36.109
2021-06-24 19:11:42.256,207.068,7.000135,22.797
2021-06-24 19:11:50.494,206.495,11.600042,36.463
2021-06-24 19:12:03.348,209.10500000000002,12.000057,38.838
2021-06-24 19:12:16.608,232.367,10.200062,8.571
2021-06-24 19:12:28.058,6.874,8.800136,26.99
2021-06-24 19:12:37.903,206.726,10.600054,32.22
2021-06-24 19:12:49.751,8.583,7.600141,22.276
2021-06-24 19:12:58.395,212.809,10.600029,29.162
