goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 17:30:24.622,300.93199999999996,9.800069,2.999
2021-06-25 17:30:35.737,209.176,10.399981,30.843
2021-06-25 17:30:47.388,212.449,6.600057,14.494
2021-06-25 17:30:55.226,7.197,13.000166,42.637
2021-06-25 17:31:09.287,206.03,6.800084,21.886
2021-06-25 17:31:17.338,6.673,11.400142,38.184999999999995
2021-06-25 17:31:29.793,205.274,7.799998,27.727999999999998
2021-06-25 17:31:38.836,206.352,10.000011,32.637
2021-06-25 17:31:50.088,207.429,6.800018,24.552999999999997
2021-06-25 17:31:58.129,206.529,10.0001,32.370999999999995
2021-06-25 17:32:09.379,207.536,8.200043,28.421
2021-06-25 17:32:18.824,205.733,11.000089,38.178
