goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 20:35:45.555,214.952,7.800053,17.995
2021-06-25 20:35:54.597,207.709,10.200038,31.253000000000004
2021-06-25 20:36:06.046,212.48700000000002,8.600021,24.492
2021-06-25 20:36:15.893,207.321,10.60005,32.629
2021-06-25 20:36:27.746,214.149,7.800071,17.78
2021-06-25 20:36:36.789,214.321,10.600049,29.63
2021-06-25 20:36:48.643,209.952,7.600033,20.015
2021-06-25 20:36:57.485,210.72,10.400063,32.217000000000006
2021-06-25 20:37:09.140,207.118,7.000051,21.831
2021-06-25 20:37:17.380,10.048,9.800145,30.807000000000002
2021-06-25 20:37:28.232,9.389,7.400141,20.47
2021-06-25 20:37:36.674,211.04500000000002,10.599966,30.989
