frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 21:27:17.810,263,6,2021-06-30 21:27:17.845,37,,2021-06-30 21:27:17.846,1.0
2021-06-30 21:27:17.903,273,5,2021-06-30 21:27:17.939,36,,2021-06-30 21:27:17.942,3.0
2021-06-30 21:27:17.998,269,5,2021-06-30 21:27:18.039,42,,2021-06-30 21:27:18.040,1.0
2021-06-30 21:27:18.093,267,5,2021-06-30 21:27:18.134,42,,2021-06-30 21:27:18.138,4.0
2021-06-30 21:27:18.188,257,5,2021-06-30 21:27:18.222,35,,2021-06-30 21:27:18.225,3.0
2021-06-30 21:27:18.283,263,5,2021-06-30 21:27:18.324,42,,2021-06-30 21:27:18.338,14.0
2021-06-30 21:27:18.381,262,6,2021-06-30 21:27:18.423,42,,2021-06-30 21:27:18.432,9.0
2021-06-30 21:27:18.481,263,6,2021-06-30 21:27:18.522,41,,2021-06-30 21:27:18.534,12.0
2021-06-30 21:27:18.582,263,5,2021-06-30 21:27:18.622,41,,2021-06-30 21:27:18.629,7.0
2021-06-30 21:27:18.681,264,5,2021-06-30 21:27:18.721,41,,2021-06-30 21:27:18.730,9.0
2021-06-30 21:27:18.782,267,5,2021-06-30 21:27:18.823,42,,2021-06-30 21:27:18.837,14.0
2021-06-30 21:27:18.881,262,6,2021-06-30 21:27:18.922,41,,2021-06-30 21:27:18.936,14.0
2021-06-30 21:27:18.982,257,5,2021-06-30 21:27:19.022,40,,2021-06-30 21:27:19.032,10.0
2021-06-30 21:27:19.082,259,5,2021-06-30 21:27:19.122,41,,2021-06-30 21:27:19.136,14.0
2021-06-30 21:27:19.182,256,5,2021-06-30 21:27:19.221,40,,2021-06-30 21:27:19.228,7.0
2021-06-30 21:27:19.281,261,5,2021-06-30 21:27:19.321,40,,2021-06-30 21:27:19.334,13.0
2021-06-30 21:27:19.382,265,5,2021-06-30 21:27:19.423,42,,2021-06-30 21:27:19.435,12.0
2021-06-30 21:27:19.481,266,5,2021-06-30 21:27:19.522,41,,2021-06-30 21:27:19.533,11.0
2021-06-30 21:27:19.582,249,5,2021-06-30 21:27:19.621,40,,2021-06-30 21:27:19.623,2.0
2021-06-30 21:27:19.682,260,5,2021-06-30 21:27:19.722,41,,2021-06-30 21:27:19.735,13.0
2021-06-30 21:27:19.782,262,5,2021-06-30 21:27:19.823,42,,2021-06-30 21:27:19.831,8.0
2021-06-30 21:27:19.882,255,5,2021-06-30 21:27:19.922,40,,2021-06-30 21:27:19.935,13.0
2021-06-30 21:27:19.981,267,6,2021-06-30 21:27:20.023,42,,2021-06-30 21:27:20.037,14.0
2021-06-30 21:27:20.081,261,5,2021-06-30 21:27:20.123,42,,2021-06-30 21:27:20.135,12.0
2021-06-30 21:27:20.181,273,5,2021-06-30 21:27:20.223,42,,2021-06-30 21:27:20.235,12.0
2021-06-30 21:27:20.282,352,5,2021-06-30 21:27:20.334,53,,2021-06-30 21:27:20.336,2.0
2021-06-30 21:27:20.382,409,5,2021-06-30 21:27:20.441,60,,2021-06-30 21:27:20.442,1.0
2021-06-30 21:27:20.481,457,6,2021-06-30 21:27:20.546,65,,2021-06-30 21:27:20.547,1.0
2021-06-30 21:27:20.582,479,6,2021-06-30 21:27:20.642,61,,2021-06-30 21:27:20.643,1.0
2021-06-30 21:27:20.682,495,6,2021-06-30 21:27:20.752,71,,2021-06-30 21:27:20.754,2.0
2021-06-30 21:27:20.782,500,6,2021-06-30 21:27:20.853,71,,2021-06-30 21:27:20.854,1.0
2021-06-30 21:27:20.881,500,6,2021-06-30 21:27:20.952,71,,2021-06-30 21:27:20.953,1.0
2021-06-30 21:27:20.982,500,6,2021-06-30 21:27:21.044,63,,2021-06-30 21:27:21.045,1.0
2021-06-30 21:27:21.082,500,6,2021-06-30 21:27:21.152,70,,2021-06-30 21:27:21.153,1.0
2021-06-30 21:27:21.181,500,7,2021-06-30 21:27:21.253,72,,2021-06-30 21:27:21.254,1.0
2021-06-30 21:27:21.282,500,6,2021-06-30 21:27:21.352,71,,2021-06-30 21:27:21.353,1.0
2021-06-30 21:27:21.383,500,7,2021-06-30 21:27:21.454,73,,2021-06-30 21:27:21.456,2.0
2021-06-30 21:27:21.481,500,7,2021-06-30 21:27:21.553,72,,2021-06-30 21:27:21.555,2.0
2021-06-30 21:27:21.581,500,6,2021-06-30 21:27:21.640,59,,2021-06-30 21:27:21.641,1.0
2021-06-30 21:27:21.682,500,6,2021-06-30 21:27:21.745,63,,2021-06-30 21:27:21.746,1.0
2021-06-30 21:27:21.781,500,7,2021-06-30 21:27:21.852,71,,2021-06-30 21:27:21.853,1.0
2021-06-30 21:27:21.882,500,6,2021-06-30 21:27:21.940,59,,2021-06-30 21:27:21.941,1.0
2021-06-30 21:27:21.982,500,6,2021-06-30 21:27:22.053,72,,2021-06-30 21:27:22.055,2.0
2021-06-30 21:27:22.081,500,6,2021-06-30 21:27:22.140,59,,2021-06-30 21:27:22.150,10.0
