timestamp,cpu_util,mem_util
2021-06-30 16:24:58.868,15.5,707928064
2021-06-30 16:24:58.870,0.0,707928064
2021-06-30 16:24:58.970,13.5,707928064
2021-06-30 16:24:59.070,20.0,707928064
2021-06-30 16:24:59.170,17.5,708186112
2021-06-30 16:24:59.270,13.199999809265137,708186112
2021-06-30 16:24:59.370,15.399999618530273,708186112
2021-06-30 16:24:59.470,19.5,708186112
2021-06-30 16:24:59.570,26.799999237060547,708153344
2021-06-30 16:24:59.670,45.0,712638464
2021-06-30 16:24:59.770,42.099998474121094,715476992
2021-06-30 16:24:59.870,42.099998474121094,717283328
2021-06-30 16:24:59.970,39.5,720117760
2021-06-30 16:25:00.070,43.599998474121094,721924096
2021-06-30 16:25:00.170,46.29999923706055,723988480
2021-06-30 16:25:00.270,42.099998474121094,726417408
2021-06-30 16:25:00.370,46.29999923706055,728375296
2021-06-30 16:25:00.470,44.70000076293945,730439680
2021-06-30 16:25:00.570,42.099998474121094,731729920
2021-06-30 16:25:00.670,42.099998474121094,733020160
2021-06-30 16:25:00.770,43.599998474121094,733794304
2021-06-30 16:25:00.870,46.29999923706055,734310400
2021-06-30 16:25:00.970,44.70000076293945,728489984
2021-06-30 16:25:01.070,43.20000076293945,715063296
2021-06-30 16:25:01.170,42.5,717127680
2021-06-30 16:25:01.270,45.0,711983104
2021-06-30 16:25:01.370,33.29999923706055,712347648
2021-06-30 16:25:01.470,34.20000076293945,715128832
2021-06-30 16:25:01.570,42.099998474121094,713609216
2021-06-30 16:25:01.670,51.20000076293945,713232384
2021-06-30 16:25:01.770,48.79999923706055,716447744
2021-06-30 16:25:01.870,47.5,713486336
2021-06-30 16:25:01.970,63.400001525878906,713183232
2021-06-30 16:25:02.070,69.19999694824219,717361152
2021-06-30 16:25:02.170,70.69999694824219,735682560
2021-06-30 16:25:02.270,75.0,750133248
2021-06-30 16:25:02.370,52.5,753229824
2021-06-30 16:25:02.470,39.5,756068352
2021-06-30 16:25:02.570,40.5,757874688
2021-06-30 16:25:02.670,41.0,760455168
2021-06-30 16:25:02.770,43.599998474121094,761745408
2021-06-30 16:25:02.870,39.5,762003456
2021-06-30 16:25:02.970,39.5,762003456
2021-06-30 16:25:03.070,42.099998474121094,763326464
