goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 15:47:54.967,207.341,7.400078,23.581
2021-06-25 15:48:03.608,206.905,10.000302,32.793
2021-06-25 15:48:14.861,207.156,7.00016,23.684
2021-06-25 15:48:23.102,206.368,9.400158,31.474000000000004
2021-06-25 15:48:33.749,9.081999999999999,7.600257,23.661
2021-06-25 15:48:42.392,206.041,10.600126,36.833
2021-06-25 15:48:54.246,208.518,9.200111,31.371000000000002
2021-06-25 15:49:04.696,206.452,10.999963,3.585
2021-06-25 15:49:16.915,8.214,7.000238,23.548
2021-06-25 15:49:24.957,205.01500000000001,11.400144,2.841
2021-06-25 15:49:37.577,207.103,8.000231,24.666
2021-06-25 15:49:46.819,208.929,11.199967,38.104
