goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 14:52:40.837,205.483,7.000089,27.428
2021-06-30 14:52:49.083,209.451,9.600102,36.447
2021-06-30 14:52:59.939,206.286,7.400126,24.587999999999997
2021-06-30 14:53:08.580,8.361,10.000162,33.477
2021-06-30 14:53:19.632,205.75199999999998,7.600231,26.017
2021-06-30 14:53:28.475,206.358,11.200104,36.538000000000004
2021-06-30 14:53:40.929,207.40200000000002,9.800195,35.403
2021-06-30 14:53:51.982,208.843,10.398387,34.77
2021-06-30 14:54:03.635,206.69799999999998,7.800272,27.029999999999998
2021-06-30 14:54:12.679,206.709,8.800117,29.174
2021-06-30 14:54:22.727,208.00199999999998,7.600114,23.884
2021-06-30 14:54:31.570,207.369,11.200113,35.518
