goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 14:01:20.769,206.974,9.599545,8.481
2021-06-30 14:01:31.594,207.75,10.200284,8.966
2021-06-30 14:01:43.024,206.944,7.401252,31.804
2021-06-30 14:01:51.677,206.739,11.200595,8.666
2021-06-30 14:02:04.108,206.48,10.400497,4.023
2021-06-30 14:02:15.732,206.09199999999998,12.001745,9.162999999999998
2021-06-30 14:02:28.961,207.587,10.000161,5.252
2021-06-30 14:02:40.187,206.841,11.600145,11.014
2021-06-30 14:02:53.017,207.91799999999998,7.800238,30.844
2021-06-30 14:03:02.069,208.727,10.600122,11.151
2021-06-30 14:03:13.902,206.799,8.200239,32.961999999999996
2021-06-30 14:03:23.354,206.679,11.400151,10.17
