frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 14:01:18.149,81,6,2021-06-30 14:01:18.167,19,,2021-06-30 14:01:18.172,5.0
2021-06-30 14:01:18.173,79,5,2021-06-30 14:01:18.189,16,,2021-06-30 14:01:18.191,2.0
2021-06-30 14:01:18.205,82,5,2021-06-30 14:01:18.223,18,,2021-06-30 14:01:18.230,7.0
2021-06-30 14:01:18.237,82,5,2021-06-30 14:01:18.255,19,,2021-06-30 14:01:18.257,2.0
2021-06-30 14:01:18.270,84,4,2021-06-30 14:01:18.288,19,,2021-06-30 14:01:18.293,5.0
2021-06-30 14:01:18.301,77,5,2021-06-30 14:01:18.320,19,,2021-06-30 14:01:18.322,2.0
2021-06-30 14:01:18.333,86,5,2021-06-30 14:01:18.353,20,,2021-06-30 14:01:18.357,4.0
2021-06-30 14:01:18.365,74,5,2021-06-30 14:01:18.381,16,,2021-06-30 14:01:18.387,6.0
2021-06-30 14:01:18.397,95,5,2021-06-30 14:01:18.420,23,,2021-06-30 14:01:18.425,5.0
2021-06-30 14:01:18.429,79,4,2021-06-30 14:01:18.446,18,,2021-06-30 14:01:18.452,6.0
2021-06-30 14:01:18.461,86,4,2021-06-30 14:01:18.479,18,,2021-06-30 14:01:18.484,5.0
2021-06-30 14:01:18.493,104,5,2021-06-30 14:01:18.514,21,,2021-06-30 14:01:18.524,10.0
2021-06-30 14:01:18.525,82,6,2021-06-30 14:01:18.544,19,,2021-06-30 14:01:18.552,8.0
2021-06-30 14:01:18.558,76,4,2021-06-30 14:01:18.575,18,,2021-06-30 14:01:18.584,9.0
2021-06-30 14:01:18.589,87,5,2021-06-30 14:01:18.607,18,,2021-06-30 14:01:18.618,11.0
2021-06-30 14:01:18.621,78,4,2021-06-30 14:01:18.638,17,,2021-06-30 14:01:18.643,5.0
2021-06-30 14:01:18.653,82,4,2021-06-30 14:01:18.670,18,,2021-06-30 14:01:18.681,11.0
2021-06-30 14:01:18.685,84,4,2021-06-30 14:01:18.703,19,,2021-06-30 14:01:18.716,13.0
2021-06-30 14:01:18.717,80,5,2021-06-30 14:01:18.734,17,,2021-06-30 14:01:18.743,9.0
2021-06-30 14:01:18.749,83,5,2021-06-30 14:01:18.767,18,,2021-06-30 14:01:18.773,6.0
2021-06-30 14:01:18.781,97,5,2021-06-30 14:01:18.802,21,,2021-06-30 14:01:18.819,17.0
2021-06-30 14:01:18.813,96,5,2021-06-30 14:01:18.834,21,,2021-06-30 14:01:18.838,4.0
2021-06-30 14:01:18.845,84,5,2021-06-30 14:01:18.866,21,,2021-06-30 14:01:18.872,6.0
2021-06-30 14:01:18.878,102,5,2021-06-30 14:01:18.898,21,,2021-06-30 14:01:18.904,6.0
2021-06-30 14:01:18.909,91,4,2021-06-30 14:01:18.928,19,,2021-06-30 14:01:18.935,7.0
2021-06-30 14:01:18.941,83,6,2021-06-30 14:01:18.961,20,,2021-06-30 14:01:18.979,18.0
2021-06-30 14:01:18.973,99,5,2021-06-30 14:01:18.993,21,,2021-06-30 14:01:19.008,15.0
2021-06-30 14:01:19.006,100,4,2021-06-30 14:01:19.026,21,,2021-06-30 14:01:19.039,13.0
2021-06-30 14:01:19.037,74,5,2021-06-30 14:01:19.054,17,,2021-06-30 14:01:19.063,9.0
2021-06-30 14:01:19.069,86,4,2021-06-30 14:01:19.094,26,,2021-06-30 14:01:19.102,8.0
2021-06-30 14:01:19.101,81,5,2021-06-30 14:01:19.119,18,,2021-06-30 14:01:19.123,4.0
2021-06-30 14:01:19.133,83,4,2021-06-30 14:01:19.151,19,,2021-06-30 14:01:19.157,6.0
2021-06-30 14:01:19.165,74,5,2021-06-30 14:01:19.180,15,,2021-06-30 14:01:19.189,9.0
2021-06-30 14:01:19.197,100,4,2021-06-30 14:01:19.217,21,,2021-06-30 14:01:19.222,5.0
2021-06-30 14:01:19.229,81,5,2021-06-30 14:01:19.247,19,,2021-06-30 14:01:19.269,22.0
2021-06-30 14:01:19.261,88,4,2021-06-30 14:01:19.279,19,,2021-06-30 14:01:19.290,11.0
2021-06-30 14:01:19.293,65,5,2021-06-30 14:01:19.309,16,,2021-06-30 14:01:19.322,13.0
2021-06-30 14:01:19.325,87,4,2021-06-30 14:01:19.343,19,,2021-06-30 14:01:19.363,20.0
2021-06-30 14:01:19.357,80,4,2021-06-30 14:01:19.374,18,,2021-06-30 14:01:19.395,21.0
2021-06-30 14:01:19.389,80,5,2021-06-30 14:01:19.407,18,,2021-06-30 14:01:19.426,19.0
2021-06-30 14:01:19.421,73,4,2021-06-30 14:01:19.438,18,,2021-06-30 14:01:19.440,2.0
2021-06-30 14:01:19.453,77,5,2021-06-30 14:01:19.471,18,,2021-06-30 14:01:19.483,12.0
2021-06-30 14:01:19.485,80,5,2021-06-30 14:01:19.504,19,,2021-06-30 14:01:19.508,4.0
2021-06-30 14:01:19.517,89,5,2021-06-30 14:01:19.541,25,,2021-06-30 14:01:19.551,10.0
2021-06-30 14:01:19.549,86,6,2021-06-30 14:01:19.573,24,,2021-06-30 14:01:19.583,10.0
