timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 21:31:46.895134,TCP,192.168.1.7,22,192.168.1.9,59442,594
2021-06-30 21:31:46.939111,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:46.941505,TCP,192.168.1.7,22,192.168.1.9,59442,130
2021-06-30 21:31:46.941525,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:46.942292,TCP,192.168.1.9,59442,192.168.1.7,22,162
2021-06-30 21:31:46.943962,TCP,192.168.1.7,22,192.168.1.9,59442,66
2021-06-30 21:31:46.948025,TCP,192.168.1.7,22,192.168.1.9,59442,114
2021-06-30 21:31:46.948053,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:46.948800,TCP,192.168.1.9,59442,192.168.1.7,22,210
2021-06-30 21:31:46.951988,TCP,192.168.1.7,22,192.168.1.9,59442,178
2021-06-30 21:31:46.952039,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:48.647155,TCP,192.168.1.7,22,192.168.1.9,59442,226
2021-06-30 21:31:48.647156,TCP,192.168.1.7,22,192.168.1.9,59442,210
2021-06-30 21:31:48.647199,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:48.647234,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:48.943158,TCP,192.168.1.7,22,192.168.1.9,59442,178
2021-06-30 21:31:48.943158,TCP,192.168.1.7,22,192.168.1.9,59442,210
2021-06-30 21:31:48.943159,TCP,192.168.1.7,22,192.168.1.9,59442,210
2021-06-30 21:31:48.943189,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:48.943229,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:48.943238,TCP,192.168.1.9,59442,192.168.1.7,22,78
2021-06-30 21:31:51.708126,TCP,192.168.1.7,22,192.168.1.9,59442,178
2021-06-30 21:31:51.708127,TCP,192.168.1.7,22,192.168.1.9,59442,162
2021-06-30 21:31:51.708127,TCP,192.168.1.7,22,192.168.1.9,59442,210
2021-06-30 21:31:51.708163,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:51.708204,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:51.708218,TCP,192.168.1.9,59442,192.168.1.7,22,66
2021-06-30 21:31:52.014998,TCP,192.168.1.7,40572,192.168.1.9,22,74
2021-06-30 21:31:52.015044,TCP,192.168.1.9,22,192.168.1.7,40572,74
2021-06-30 21:31:52.017052,TCP,192.168.1.7,40572,192.168.1.9,22,66
2021-06-30 21:31:52.017686,TCP,192.168.1.7,40572,192.168.1.9,22,90
2021-06-30 21:31:52.017712,TCP,192.168.1.9,22,192.168.1.7,40572,66
2021-06-30 21:31:52.025470,TCP,192.168.1.9,22,192.168.1.7,40572,107
2021-06-30 21:31:52.027477,TCP,192.168.1.7,40572,192.168.1.9,22,66
2021-06-30 21:31:52.027496,TCP,192.168.1.9,22,192.168.1.7,40572,1146
2021-06-30 21:31:52.029661,TCP,192.168.1.7,40572,192.168.1.9,22,706
2021-06-30 21:31:52.029683,TCP,192.168.1.9,22,192.168.1.7,40572,66
2021-06-30 21:31:52.030698,TCP,192.168.1.7,40572,192.168.1.9,22,66
2021-06-30 21:31:52.031307,TCP,192.168.1.7,40572,192.168.1.9,22,90
2021-06-30 21:31:52.031318,TCP,192.168.1.9,22,192.168.1.7,40572,66
2021-06-30 21:31:52.036090,TCP,192.168.1.9,22,192.168.1.7,40572,346
2021-06-30 21:31:52.037650,TCP,192.168.1.7,40572,192.168.1.9,22,66
2021-06-30 21:31:52.114653,TCP,192.168.1.7,40572,192.168.1.9,22,338
2021-06-30 21:31:52.114685,TCP,192.168.1.9,22,192.168.1.7,40572,66
2021-06-30 21:31:52.120569,TCP,192.168.1.9,22,192.168.1.7,40572,914
2021-06-30 21:31:52.122616,TCP,192.168.1.7,40572,192.168.1.9,22,66
