goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 18:46:24.146,273.76099999999997,8.400152,9.087
2021-06-24 18:46:33.859,215.879,10.399982,16.139
2021-06-24 18:46:45.511,209.059,7.199674,36.267
2021-06-24 18:46:53.971,206.553,10.399653,8.794
2021-06-24 18:47:05.607,205.952,9.400205,7.842999999999999
2021-06-24 18:47:16.237,207.1,12.000477,19.423
2021-06-24 18:47:29.483,211.79600000000002,11.400194,15.010000000000002
2021-06-24 18:47:42.131,213.573,10.799946,26.481
2021-06-24 18:47:54.184,210.385,9.800716,23.899
2021-06-24 18:48:05.234,222.137,11.4001,23.762999999999998
2021-06-24 18:48:17.901,221.97,9.400094,8.936
2021-06-24 18:48:28.547,207.206,14.799762,5.032
