goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 22:50:56.060,206.94299999999998,11.80015,5.907
2021-06-30 22:51:09.082,206.08599999999998,14.000274,10.64
2021-06-30 22:51:24.310,206.71900000000002,10.000273,31.008
2021-06-30 22:51:35.559,206.57600000000002,17.600315,19.109
2021-06-30 22:51:54.396,206.328,12.200154,5.518000000000001
2021-06-30 22:52:07.818,8.375,14.799309,15.315999999999999
2021-06-30 22:52:23.651,7.5680000000000005,11.199075,35.357
2021-06-30 22:52:35.904,205.187,19.600171,1.642
2021-06-30 22:52:56.723,205.69299999999998,10.200122,37.185
2021-06-30 22:53:08.176,206.756,19.400162,27.081999999999997
2021-06-30 22:53:28.820,205.907,10.80012,0.973
2021-06-30 22:53:40.836,206.18900000000002,15.600156,17.655
