timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 22:50:46.522997,TCP,192.168.1.7,22,192.168.1.9,57358,594
2021-06-30 22:50:46.566643,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:46.568855,TCP,192.168.1.7,22,192.168.1.9,57358,130
2021-06-30 22:50:46.568878,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:46.570049,TCP,192.168.1.9,57358,192.168.1.7,22,162
2021-06-30 22:50:46.571777,TCP,192.168.1.7,22,192.168.1.9,57358,66
2021-06-30 22:50:46.574431,TCP,192.168.1.7,22,192.168.1.9,57358,114
2021-06-30 22:50:46.574451,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:46.575238,TCP,192.168.1.9,57358,192.168.1.7,22,194
2021-06-30 22:50:46.578074,TCP,192.168.1.7,22,192.168.1.9,57358,178
2021-06-30 22:50:46.578109,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:48.366444,TCP,192.168.1.7,22,192.168.1.9,57358,226
2021-06-30 22:50:48.366445,TCP,192.168.1.7,22,192.168.1.9,57358,210
2021-06-30 22:50:48.366445,TCP,192.168.1.7,22,192.168.1.9,57358,210
2021-06-30 22:50:48.366488,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:48.366516,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:48.366524,TCP,192.168.1.9,57358,192.168.1.7,22,78
2021-06-30 22:50:48.571262,TCP,192.168.1.7,22,192.168.1.9,57358,178
2021-06-30 22:50:48.571263,TCP,192.168.1.7,22,192.168.1.9,57358,210
2021-06-30 22:50:48.571297,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:48.571343,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:51.336055,TCP,192.168.1.7,22,192.168.1.9,57358,178
2021-06-30 22:50:51.336055,TCP,192.168.1.7,22,192.168.1.9,57358,162
2021-06-30 22:50:51.336055,TCP,192.168.1.7,22,192.168.1.9,57358,210
2021-06-30 22:50:51.336090,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:51.336148,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:51.336178,TCP,192.168.1.9,57358,192.168.1.7,22,66
2021-06-30 22:50:51.643376,TCP,192.168.1.7,45050,192.168.1.9,22,74
2021-06-30 22:50:51.643424,TCP,192.168.1.9,22,192.168.1.7,45050,74
2021-06-30 22:50:51.644996,TCP,192.168.1.7,45050,192.168.1.9,22,66
2021-06-30 22:50:51.646007,TCP,192.168.1.7,45050,192.168.1.9,22,90
2021-06-30 22:50:51.646022,TCP,192.168.1.9,22,192.168.1.7,45050,66
2021-06-30 22:50:51.653238,TCP,192.168.1.9,22,192.168.1.7,45050,107
2021-06-30 22:50:51.654900,TCP,192.168.1.7,45050,192.168.1.9,22,66
2021-06-30 22:50:51.654931,TCP,192.168.1.9,22,192.168.1.7,45050,1146
2021-06-30 22:50:51.656933,TCP,192.168.1.7,45050,192.168.1.9,22,706
2021-06-30 22:50:51.656933,TCP,192.168.1.7,45050,192.168.1.9,22,66
2021-06-30 22:50:51.656982,TCP,192.168.1.9,22,192.168.1.7,45050,66
2021-06-30 22:50:51.658813,TCP,192.168.1.7,45050,192.168.1.9,22,90
2021-06-30 22:50:51.658833,TCP,192.168.1.9,22,192.168.1.7,45050,66
2021-06-30 22:50:51.670309,TCP,192.168.1.9,22,192.168.1.7,45050,346
2021-06-30 22:50:51.671788,TCP,192.168.1.7,45050,192.168.1.9,22,66
2021-06-30 22:50:51.750150,TCP,192.168.1.7,45050,192.168.1.9,22,338
2021-06-30 22:50:51.750182,TCP,192.168.1.9,22,192.168.1.7,45050,66
2021-06-30 22:50:51.756016,TCP,192.168.1.9,22,192.168.1.7,45050,914
2021-06-30 22:50:51.757560,TCP,192.168.1.7,45050,192.168.1.9,22,66
2021-06-30 22:50:51.854285,TCP,192.168.1.7,45050,192.168.1.9,22,82
2021-06-30 22:50:51.854316,TCP,192.168.1.9,22,192.168.1.7,45050,66
2021-06-30 22:50:51.863889,TCP,192.168.1.7,45050,192.168.1.9,22,130
2021-06-30 22:50:51.863951,TCP,192.168.1.9,22,192.168.1.7,45050,66
2021-06-30 22:50:51.864164,TCP,192.168.1.9,22,192.168.1.7,45050,130
2021-06-30 22:50:51.865646,TCP,192.168.1.7,45050,192.168.1.9,22,66
