goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 19:02:10.874,286.716,18.000053,20.230999999999998
2021-06-25 19:02:30.198,209.786,11.600425,18.789
2021-06-25 19:02:43.052,215.734,7.600237,38.029
2021-06-25 19:02:51.926,209.97199999999998,11.200246,16.782
2021-06-25 19:03:04.367,207.4,8.399927,6.673
2021-06-25 19:03:14.004,216.005,11.200145,16.85
2021-06-25 19:03:26.456,217.846,17.800121,22.033
2021-06-25 19:03:45.515,210.033,11.200275,17.692
2021-06-25 19:03:57.963,212.24499999999998,16.400223,9.532
2021-06-25 19:04:15.599,211.729,10.600213,15.058
2021-06-25 19:04:27.442,209.52200000000002,8.40022,41.258
2021-06-25 19:04:37.110,220.163,11.200186,18.651
