timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 23:07:30.564948,TCP,192.168.1.7,22,192.168.1.9,40424,594
2021-06-30 23:07:30.606911,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:30.608716,TCP,192.168.1.7,22,192.168.1.9,40424,130
2021-06-30 23:07:30.608748,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:30.609922,TCP,192.168.1.9,40424,192.168.1.7,22,162
2021-06-30 23:07:30.611554,TCP,192.168.1.7,22,192.168.1.9,40424,66
2021-06-30 23:07:30.615536,TCP,192.168.1.7,22,192.168.1.9,40424,114
2021-06-30 23:07:30.615567,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:30.616457,TCP,192.168.1.9,40424,192.168.1.7,22,194
2021-06-30 23:07:30.618336,TCP,192.168.1.7,22,192.168.1.9,40424,66
2021-06-30 23:07:30.619841,TCP,192.168.1.7,22,192.168.1.9,40424,178
2021-06-30 23:07:30.619887,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:32.407940,TCP,192.168.1.7,22,192.168.1.9,40424,226
2021-06-30 23:07:32.407940,TCP,192.168.1.7,22,192.168.1.9,40424,210
2021-06-30 23:07:32.407940,TCP,192.168.1.7,22,192.168.1.9,40424,210
2021-06-30 23:07:32.407988,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:32.408021,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:32.408031,TCP,192.168.1.9,40424,192.168.1.7,22,78
2021-06-30 23:07:32.612555,TCP,192.168.1.7,22,192.168.1.9,40424,178
2021-06-30 23:07:32.612555,TCP,192.168.1.7,22,192.168.1.9,40424,210
2021-06-30 23:07:32.612555,TCP,192.168.1.7,22,192.168.1.9,40424,210
2021-06-30 23:07:32.612579,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:32.612607,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:32.612615,TCP,192.168.1.9,40424,192.168.1.7,22,78
2021-06-30 23:07:35.377838,TCP,192.168.1.7,22,192.168.1.9,40424,178
2021-06-30 23:07:35.377838,TCP,192.168.1.7,22,192.168.1.9,40424,162
2021-06-30 23:07:35.377838,TCP,192.168.1.7,22,192.168.1.9,40424,210
2021-06-30 23:07:35.377874,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:35.377916,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:35.377930,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:35.684597,TCP,192.168.1.7,45886,192.168.1.9,22,74
2021-06-30 23:07:35.684643,TCP,192.168.1.9,22,192.168.1.7,45886,74
2021-06-30 23:07:35.686548,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:35.687153,TCP,192.168.1.7,45886,192.168.1.9,22,90
2021-06-30 23:07:35.687180,TCP,192.168.1.9,22,192.168.1.7,45886,66
2021-06-30 23:07:35.695354,TCP,192.168.1.9,22,192.168.1.7,45886,107
2021-06-30 23:07:35.696988,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:35.696996,TCP,192.168.1.9,22,192.168.1.7,45886,1146
2021-06-30 23:07:35.699656,TCP,192.168.1.7,45886,192.168.1.9,22,706
2021-06-30 23:07:35.699680,TCP,192.168.1.9,22,192.168.1.7,45886,66
2021-06-30 23:07:35.700889,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:35.702175,TCP,192.168.1.7,45886,192.168.1.9,22,90
2021-06-30 23:07:35.702191,TCP,192.168.1.9,22,192.168.1.7,45886,66
2021-06-30 23:07:35.706597,TCP,192.168.1.9,22,192.168.1.7,45886,346
2021-06-30 23:07:35.708372,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:35.787568,TCP,192.168.1.7,45886,192.168.1.9,22,338
2021-06-30 23:07:35.787600,TCP,192.168.1.9,22,192.168.1.7,45886,66
2021-06-30 23:07:35.793224,TCP,192.168.1.9,22,192.168.1.7,45886,914
2021-06-30 23:07:35.795135,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:35.888753,TCP,192.168.1.7,45886,192.168.1.9,22,82
2021-06-30 23:07:35.888785,TCP,192.168.1.9,22,192.168.1.7,45886,66
2021-06-30 23:07:35.895383,TCP,192.168.1.7,45886,192.168.1.9,22,130
2021-06-30 23:07:35.895413,TCP,192.168.1.9,22,192.168.1.7,45886,66
2021-06-30 23:07:35.895578,TCP,192.168.1.9,22,192.168.1.7,45886,130
2021-06-30 23:07:35.897107,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:35.949516,TCP,192.168.1.7,45886,192.168.1.9,22,1234
2021-06-30 23:07:35.952492,TCP,192.168.1.9,22,192.168.1.7,45886,114
2021-06-30 23:07:35.953888,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:35.959928,TCP,192.168.1.7,22,192.168.1.9,40424,338
2021-06-30 23:07:35.959944,TCP,192.168.1.9,40424,192.168.1.7,22,66
2021-06-30 23:07:35.960591,TCP,192.168.1.7,45886,192.168.1.9,22,146
2021-06-30 23:07:36.006580,TCP,192.168.1.9,22,192.168.1.7,45886,66
2021-06-30 23:07:36.053890,TCP,192.168.1.9,22,192.168.1.7,45886,594
2021-06-30 23:07:36.099049,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:36.099086,TCP,192.168.1.9,22,192.168.1.7,45886,130
2021-06-30 23:07:36.100788,TCP,192.168.1.7,45886,192.168.1.9,22,66
2021-06-30 23:07:36.125386,TCP,192.168.1.7,45886,192.168.1.9,22,306
