frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 19:44:15.906,263,5,2021-06-30 19:44:15.943,39,,2021-06-30 19:44:15.945,2.0
2021-06-30 19:44:15.998,260,6,2021-06-30 19:44:16.039,41,,2021-06-30 19:44:16.040,1.0
2021-06-30 19:44:16.093,261,6,2021-06-30 19:44:16.127,34,,2021-06-30 19:44:16.131,4.0
2021-06-30 19:44:16.188,261,5,2021-06-30 19:44:16.229,41,,2021-06-30 19:44:16.230,1.0
2021-06-30 19:44:16.288,262,5,2021-06-30 19:44:16.329,46,,2021-06-30 19:44:16.330,1.0
2021-06-30 19:44:16.382,255,5,2021-06-30 19:44:16.432,51,,2021-06-30 19:44:16.433,1.0
2021-06-30 19:44:16.482,259,5,2021-06-30 19:44:16.524,43,,2021-06-30 19:44:16.528,4.0
2021-06-30 19:44:16.582,264,5,2021-06-30 19:44:16.623,42,,2021-06-30 19:44:16.629,6.0
2021-06-30 19:44:16.681,265,5,2021-06-30 19:44:16.724,43,,2021-06-30 19:44:16.731,7.0
2021-06-30 19:44:16.781,266,6,2021-06-30 19:44:16.824,43,,2021-06-30 19:44:16.829,5.0
2021-06-30 19:44:16.882,263,5,2021-06-30 19:44:16.923,42,,2021-06-30 19:44:16.926,3.0
2021-06-30 19:44:16.982,257,6,2021-06-30 19:44:17.023,42,,2021-06-30 19:44:17.028,5.0
2021-06-30 19:44:17.081,269,6,2021-06-30 19:44:17.123,42,,2021-06-30 19:44:17.125,2.0
2021-06-30 19:44:17.181,263,6,2021-06-30 19:44:17.231,50,,2021-06-30 19:44:17.232,1.0
2021-06-30 19:44:17.282,261,5,2021-06-30 19:44:17.333,52,,2021-06-30 19:44:17.334,1.0
2021-06-30 19:44:17.382,260,10,2021-06-30 19:44:17.437,56,,2021-06-30 19:44:17.438,1.0
2021-06-30 19:44:17.481,255,11,2021-06-30 19:44:17.531,50,,2021-06-30 19:44:17.532,1.0
2021-06-30 19:44:17.582,272,6,2021-06-30 19:44:17.639,58,,2021-06-30 19:44:17.640,1.0
2021-06-30 19:44:17.682,284,6,2021-06-30 19:44:17.726,45,,2021-06-30 19:44:17.731,5.0
2021-06-30 19:44:17.781,271,6,2021-06-30 19:44:17.824,43,,2021-06-30 19:44:17.829,5.0
2021-06-30 19:44:17.882,294,6,2021-06-30 19:44:17.928,46,,2021-06-30 19:44:17.929,1.0
2021-06-30 19:44:17.982,303,6,2021-06-30 19:44:18.030,49,,2021-06-30 19:44:18.031,1.0
