frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 12:03:00.090,414,7,2021-06-30 12:03:00.143,55,,2021-06-30 12:03:00.145,2.0
2021-06-30 12:03:00.193,416,6,2021-06-30 12:03:00.253,60,,2021-06-30 12:03:00.259,6.0
2021-06-30 12:03:00.298,416,6,2021-06-30 12:03:00.358,60,,2021-06-30 12:03:00.364,6.0
2021-06-30 12:03:00.404,411,6,2021-06-30 12:03:00.453,50,,2021-06-30 12:03:00.455,2.0
2021-06-30 12:03:00.507,413,6,2021-06-30 12:03:00.567,60,,2021-06-30 12:03:00.569,2.0
2021-06-30 12:03:00.607,417,6,2021-06-30 12:03:00.667,61,,2021-06-30 12:03:00.669,2.0
2021-06-30 12:03:00.707,413,6,2021-06-30 12:03:00.766,60,,2021-06-30 12:03:00.768,2.0
2021-06-30 12:03:00.807,416,6,2021-06-30 12:03:00.864,57,,2021-06-30 12:03:00.866,2.0
2021-06-30 12:03:00.907,410,6,2021-06-30 12:03:00.968,61,,2021-06-30 12:03:00.970,2.0
2021-06-30 12:03:01.007,415,6,2021-06-30 12:03:01.067,61,,2021-06-30 12:03:01.068,1.0
2021-06-30 12:03:01.111,413,6,2021-06-30 12:03:01.171,64,,2021-06-30 12:03:01.172,1.0
2021-06-30 12:03:01.207,412,6,2021-06-30 12:03:01.266,60,,2021-06-30 12:03:01.268,2.0
2021-06-30 12:03:01.307,414,6,2021-06-30 12:03:01.367,61,,2021-06-30 12:03:01.368,1.0
2021-06-30 12:03:01.407,415,6,2021-06-30 12:03:01.468,61,,2021-06-30 12:03:01.469,1.0
2021-06-30 12:03:01.507,411,5,2021-06-30 12:03:01.568,62,,2021-06-30 12:03:01.569,1.0
2021-06-30 12:03:01.607,417,6,2021-06-30 12:03:01.660,53,,2021-06-30 12:03:01.664,4.0
2021-06-30 12:03:01.710,414,7,2021-06-30 12:03:01.825,115,,2021-06-30 12:03:01.827,2.0
2021-06-30 12:03:01.830,404,6,2021-06-30 12:03:01.902,72,,2021-06-30 12:03:01.908,6.0
2021-06-30 12:03:01.908,412,6,2021-06-30 12:03:01.971,64,,2021-06-30 12:03:01.972,1.0
2021-06-30 12:03:02.008,418,6,2021-06-30 12:03:02.079,72,,2021-06-30 12:03:02.080,1.0
2021-06-30 12:03:02.107,421,6,2021-06-30 12:03:02.173,67,,2021-06-30 12:03:02.174,1.0
2021-06-30 12:03:02.208,414,6,2021-06-30 12:03:02.274,66,,2021-06-30 12:03:02.276,2.0
2021-06-30 12:03:02.307,414,6,2021-06-30 12:03:02.363,56,,2021-06-30 12:03:02.364,1.0
2021-06-30 12:03:02.407,439,6,2021-06-30 12:03:02.466,59,,2021-06-30 12:03:02.468,2.0
2021-06-30 12:03:02.507,473,6,2021-06-30 12:03:02.579,72,,2021-06-30 12:03:02.581,2.0
2021-06-30 12:03:02.607,491,6,2021-06-30 12:03:02.687,81,,2021-06-30 12:03:02.689,2.0
2021-06-30 12:03:02.708,496,6,2021-06-30 12:03:02.784,77,,2021-06-30 12:03:02.785,1.0
2021-06-30 12:03:02.808,495,7,2021-06-30 12:03:02.886,78,,2021-06-30 12:03:02.887,1.0
2021-06-30 12:03:02.908,500,6,2021-06-30 12:03:02.986,79,,2021-06-30 12:03:02.988,2.0
