frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 21:41:18.269,284,6,2021-06-30 21:41:18.307,40,,2021-06-30 21:41:18.308,1.0
2021-06-30 21:41:18.369,281,5,2021-06-30 21:41:18.413,44,,2021-06-30 21:41:18.419,6.0
2021-06-30 21:41:18.473,289,6,2021-06-30 21:41:18.510,37,,2021-06-30 21:41:18.513,3.0
2021-06-30 21:41:18.578,277,6,2021-06-30 21:41:18.621,43,,2021-06-30 21:41:18.625,4.0
2021-06-30 21:41:18.682,264,5,2021-06-30 21:41:18.722,41,,2021-06-30 21:41:18.730,8.0
2021-06-30 21:41:18.782,276,5,2021-06-30 21:41:18.825,44,,2021-06-30 21:41:18.829,4.0
2021-06-30 21:41:18.881,274,6,2021-06-30 21:41:18.923,42,,2021-06-30 21:41:18.930,7.0
2021-06-30 21:41:18.981,281,5,2021-06-30 21:41:19.024,43,,2021-06-30 21:41:19.028,4.0
2021-06-30 21:41:19.081,283,6,2021-06-30 21:41:19.124,43,,2021-06-30 21:41:19.134,10.0
2021-06-30 21:41:19.181,280,5,2021-06-30 21:41:19.224,43,,2021-06-30 21:41:19.233,9.0
2021-06-30 21:41:19.282,285,5,2021-06-30 21:41:19.325,44,,2021-06-30 21:41:19.329,4.0
2021-06-30 21:41:19.382,290,5,2021-06-30 21:41:19.426,45,,2021-06-30 21:41:19.429,3.0
2021-06-30 21:41:19.481,285,6,2021-06-30 21:41:19.525,44,,2021-06-30 21:41:19.528,3.0
2021-06-30 21:41:19.582,287,5,2021-06-30 21:41:19.626,45,,2021-06-30 21:41:19.630,4.0
2021-06-30 21:41:19.681,287,6,2021-06-30 21:41:19.725,44,,2021-06-30 21:41:19.726,1.0
2021-06-30 21:41:19.782,286,5,2021-06-30 21:41:19.831,50,,2021-06-30 21:41:19.833,2.0
2021-06-30 21:41:19.881,278,6,2021-06-30 21:41:19.924,43,,2021-06-30 21:41:19.930,6.0
2021-06-30 21:41:19.981,278,6,2021-06-30 21:41:20.024,43,,2021-06-30 21:41:20.027,3.0
2021-06-30 21:41:20.081,281,5,2021-06-30 21:41:20.125,44,,2021-06-30 21:41:20.128,3.0
2021-06-30 21:41:20.181,274,6,2021-06-30 21:41:20.223,42,,2021-06-30 21:41:20.228,5.0
2021-06-30 21:41:20.282,288,6,2021-06-30 21:41:20.329,48,,2021-06-30 21:41:20.330,1.0
2021-06-30 21:41:20.382,295,5,2021-06-30 21:41:20.433,52,,2021-06-30 21:41:20.434,1.0
2021-06-30 21:41:20.481,284,6,2021-06-30 21:41:20.524,43,,2021-06-30 21:41:20.528,4.0
2021-06-30 21:41:20.581,297,6,2021-06-30 21:41:20.626,45,,2021-06-30 21:41:20.630,4.0
2021-06-30 21:41:20.681,307,5,2021-06-30 21:41:20.728,48,,2021-06-30 21:41:20.729,1.0
2021-06-30 21:41:20.781,408,6,2021-06-30 21:41:20.840,59,,2021-06-30 21:41:20.842,2.0
2021-06-30 21:41:20.881,424,6,2021-06-30 21:41:20.942,61,,2021-06-30 21:41:20.943,1.0
2021-06-30 21:41:20.982,467,6,2021-06-30 21:41:21.048,67,,2021-06-30 21:41:21.049,1.0
2021-06-30 21:41:21.081,484,6,2021-06-30 21:41:21.142,61,,2021-06-30 21:41:21.143,1.0
2021-06-30 21:41:21.181,500,6,2021-06-30 21:41:21.252,71,,2021-06-30 21:41:21.253,1.0
2021-06-30 21:41:21.281,500,7,2021-06-30 21:41:21.341,60,,2021-06-30 21:41:21.342,1.0
2021-06-30 21:41:21.382,500,6,2021-06-30 21:41:21.454,73,,2021-06-30 21:41:21.455,1.0
2021-06-30 21:41:21.481,500,7,2021-06-30 21:41:21.541,60,,2021-06-30 21:41:21.543,2.0
2021-06-30 21:41:21.582,500,6,2021-06-30 21:41:21.641,59,,2021-06-30 21:41:21.642,1.0
2021-06-30 21:41:21.682,500,7,2021-06-30 21:41:21.754,73,,2021-06-30 21:41:21.756,2.0
2021-06-30 21:41:21.782,500,7,2021-06-30 21:41:21.853,72,,2021-06-30 21:41:21.855,2.0
2021-06-30 21:41:21.881,500,7,2021-06-30 21:41:21.954,73,,2021-06-30 21:41:21.956,2.0
