goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 16:11:03.989,207.965,7.800345,5.6899999999999995
2021-06-24 16:11:13.016,206.125,11.600064,31.811
2021-06-24 16:11:25.872,214.09900000000002,7.400212,37.689
2021-06-24 16:11:34.542,208.56199999999998,16.60042,15.018
2021-06-24 16:11:52.383,208.317,12.600323,27.36
2021-06-24 16:12:06.239,215.233,12.000176,26.591
2021-06-24 16:12:19.495,210.774,9.600659,19.567
2021-06-24 16:12:30.342,210.645,10.600144,16.211
2021-06-24 16:12:42.183,208.862,13.800248,6.890000000000001
2021-06-24 16:12:57.228,211.13000000000002,10.600029,27.841
2021-06-24 16:13:09.085,20.298000000000002,10.402097,21.605
2021-06-24 16:13:20.537,207.698,11.399108,2.1940000000000004
