goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 18:22:30.397,291.193,12.400191,10.616
2021-06-24 18:22:44.117,212.9,11.400011,31.089
2021-06-24 18:22:56.771,206.953,6.800069,37.977999999999994
2021-06-24 18:23:04.830,210.262,11.200418,19.32
2021-06-24 18:23:17.273,225.161,8.799698,6.141
2021-06-24 18:23:27.321,212.945,12.000144,25.911
2021-06-24 18:23:40.579,215.011,9.400079,11.91
2021-06-24 18:23:51.222,208.316,10.199944,12.74
2021-06-24 18:24:02.659,206.422,8.200417,40.161
2021-06-24 18:24:12.118,210.552,10.999666,31.781999999999996
2021-06-24 18:24:24.381,207.234,8.200051,10.715
2021-06-24 18:24:33.818,210.684,14.399866,2.4499999999999997
