goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 16:10:28.265,206.88,9.000533,31.586999999999996
2021-06-25 16:10:38.514,206.648,10.000266,33.086
2021-06-25 16:10:49.766,206.594,7.000147,23.258999999999997
2021-06-25 16:10:58.007,207.376,10.200229,35.395
2021-06-25 16:11:09.462,206.61599999999999,8.399691,27.692999999999998
2021-06-25 16:11:19.109,206.84900000000002,11.200207,0.944
2021-06-25 16:11:31.527,206.084,9.800163,33.753
2021-06-25 16:11:42.578,207.22099999999998,10.400168,34.611000000000004
2021-06-25 16:11:54.230,206.262,7.000092,25.645999999999997
2021-06-25 16:12:02.473,209.444,9.800185,31.371000000000002
2021-06-25 16:12:13.525,206.475,8.200132,28.393
2021-06-25 16:12:22.969,206.974,10.800328,35.698
