goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 15:46:44.539,206.982,13.199904,30.113999999999997
2021-06-24 15:46:58.996,212.991,10.999419,1.59
2021-06-24 15:47:11.233,215.493,7.201049,3.458
2021-06-24 15:47:19.675,22.24,11.000289,13.471
2021-06-24 15:47:31.733,206.183,11.800113,17.704
2021-06-24 15:47:44.772,11.481,11.600532,21.987
2021-06-24 15:47:57.429,210.415,8.800029,11.556000000000001
2021-06-24 15:48:07.467,8.27,10.599031,16.698999999999998
2021-06-24 15:48:19.122,209.941,7.600041,5.018
2021-06-24 15:48:27.949,208.631,11.600351,21.017999999999997
2021-06-24 15:48:40.795,208.181,10.999465,18.354
2021-06-24 15:48:53.040,215.958,11.400111,29.931
