timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 17:59:33.031611,TCP,192.168.1.7,22,192.168.1.9,57666,594
2021-06-30 17:59:33.074962,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:33.076940,TCP,192.168.1.7,22,192.168.1.9,57666,130
2021-06-30 17:59:33.076957,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:33.077544,TCP,192.168.1.9,57666,192.168.1.7,22,162
2021-06-30 17:59:33.079588,TCP,192.168.1.7,22,192.168.1.9,57666,66
2021-06-30 17:59:33.082623,TCP,192.168.1.7,22,192.168.1.9,57666,114
2021-06-30 17:59:33.082642,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:33.083208,TCP,192.168.1.9,57666,192.168.1.7,22,210
2021-06-30 17:59:33.084731,TCP,192.168.1.7,22,192.168.1.9,57666,66
2021-06-30 17:59:33.085954,TCP,192.168.1.7,22,192.168.1.9,57666,178
2021-06-30 17:59:33.085973,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:34.773046,TCP,192.168.1.7,22,192.168.1.9,57666,226
2021-06-30 17:59:34.773046,TCP,192.168.1.7,22,192.168.1.9,57666,210
2021-06-30 17:59:34.773046,TCP,192.168.1.7,22,192.168.1.9,57666,210
2021-06-30 17:59:34.773094,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:34.773127,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:34.773137,TCP,192.168.1.9,57666,192.168.1.7,22,78
2021-06-30 17:59:34.976686,TCP,192.168.1.7,22,192.168.1.9,57666,178
2021-06-30 17:59:34.976686,TCP,192.168.1.7,22,192.168.1.9,57666,210
2021-06-30 17:59:34.976719,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:34.976763,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:37.844186,TCP,192.168.1.7,22,192.168.1.9,57666,178
2021-06-30 17:59:37.844186,TCP,192.168.1.7,22,192.168.1.9,57666,162
2021-06-30 17:59:37.844186,TCP,192.168.1.7,22,192.168.1.9,57666,210
2021-06-30 17:59:37.844186,TCP,192.168.1.7,22,192.168.1.9,57666,210
2021-06-30 17:59:37.844211,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:37.844239,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:37.844249,TCP,192.168.1.9,57666,192.168.1.7,22,66
2021-06-30 17:59:37.844254,TCP,192.168.1.9,57666,192.168.1.7,22,78
2021-06-30 17:59:38.049346,TCP,192.168.1.7,48614,192.168.1.9,22,74
2021-06-30 17:59:38.049394,TCP,192.168.1.9,22,192.168.1.7,48614,74
2021-06-30 17:59:38.051598,TCP,192.168.1.7,48614,192.168.1.9,22,66
2021-06-30 17:59:38.052704,TCP,192.168.1.7,48614,192.168.1.9,22,90
2021-06-30 17:59:38.052732,TCP,192.168.1.9,22,192.168.1.7,48614,66
2021-06-30 17:59:38.060008,TCP,192.168.1.9,22,192.168.1.7,48614,107
2021-06-30 17:59:38.061746,TCP,192.168.1.7,48614,192.168.1.9,22,66
2021-06-30 17:59:38.061754,TCP,192.168.1.9,22,192.168.1.7,48614,1146
2021-06-30 17:59:38.064350,TCP,192.168.1.7,48614,192.168.1.9,22,66
2021-06-30 17:59:38.064764,TCP,192.168.1.7,48614,192.168.1.9,22,706
2021-06-30 17:59:38.064780,TCP,192.168.1.9,22,192.168.1.7,48614,66
2021-06-30 17:59:38.066388,TCP,192.168.1.7,48614,192.168.1.9,22,90
2021-06-30 17:59:38.066395,TCP,192.168.1.9,22,192.168.1.7,48614,66
2021-06-30 17:59:38.070645,TCP,192.168.1.9,22,192.168.1.7,48614,346
