frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 17:59:40.419,370,8,2021-06-30 17:59:40.467,51,,2021-06-30 17:59:40.470,3.0
2021-06-30 17:59:40.502,377,6,2021-06-30 17:59:40.549,47,,2021-06-30 17:59:40.554,5.0
2021-06-30 17:59:40.597,374,5,2021-06-30 17:59:40.643,47,,2021-06-30 17:59:40.645,2.0
2021-06-30 17:59:40.692,375,6,2021-06-30 17:59:40.739,48,,2021-06-30 17:59:40.740,1.0
2021-06-30 17:59:40.786,370,6,2021-06-30 17:59:40.840,54,,2021-06-30 17:59:40.842,2.0
2021-06-30 17:59:40.882,373,5,2021-06-30 17:59:40.937,56,,2021-06-30 17:59:40.939,2.0
2021-06-30 17:59:40.981,373,6,2021-06-30 17:59:41.035,55,,2021-06-30 17:59:41.037,2.0
2021-06-30 17:59:41.081,371,6,2021-06-30 17:59:41.135,54,,2021-06-30 17:59:41.138,3.0
2021-06-30 17:59:41.181,374,6,2021-06-30 17:59:41.236,55,,2021-06-30 17:59:41.237,1.0
2021-06-30 17:59:41.281,366,6,2021-06-30 17:59:41.325,44,,2021-06-30 17:59:41.327,2.0
2021-06-30 17:59:41.382,375,5,2021-06-30 17:59:41.438,57,,2021-06-30 17:59:41.440,2.0
2021-06-30 17:59:41.482,375,5,2021-06-30 17:59:41.537,56,,2021-06-30 17:59:41.539,2.0
2021-06-30 17:59:41.582,371,5,2021-06-30 17:59:41.636,55,,2021-06-30 17:59:41.637,1.0
2021-06-30 17:59:41.681,382,6,2021-06-30 17:59:41.728,47,,2021-06-30 17:59:41.729,1.0
2021-06-30 17:59:41.781,375,6,2021-06-30 17:59:41.830,48,,2021-06-30 17:59:41.831,1.0
2021-06-30 17:59:41.881,373,6,2021-06-30 17:59:41.929,48,,2021-06-30 17:59:41.930,1.0
2021-06-30 17:59:41.982,371,5,2021-06-30 17:59:42.036,55,,2021-06-30 17:59:42.037,1.0
2021-06-30 17:59:42.082,371,5,2021-06-30 17:59:42.137,56,,2021-06-30 17:59:42.138,1.0
2021-06-30 17:59:42.182,376,5,2021-06-30 17:59:42.236,55,,2021-06-30 17:59:42.238,2.0
2021-06-30 17:59:42.281,370,6,2021-06-30 17:59:42.327,46,,2021-06-30 17:59:42.328,1.0
2021-06-30 17:59:42.381,375,6,2021-06-30 17:59:42.429,48,,2021-06-30 17:59:42.430,1.0
2021-06-30 17:59:42.482,380,6,2021-06-30 17:59:42.533,52,,2021-06-30 17:59:42.534,1.0
2021-06-30 17:59:42.582,372,6,2021-06-30 17:59:42.637,56,,2021-06-30 17:59:42.639,2.0
2021-06-30 17:59:42.681,383,6,2021-06-30 17:59:42.737,56,,2021-06-30 17:59:42.739,2.0
2021-06-30 17:59:42.782,429,6,2021-06-30 17:59:42.843,62,,2021-06-30 17:59:42.844,1.0
2021-06-30 17:59:42.882,467,6,2021-06-30 17:59:42.948,66,,2021-06-30 17:59:42.950,2.0
2021-06-30 17:59:42.981,484,8,2021-06-30 17:59:43.041,60,,2021-06-30 17:59:43.043,2.0
2021-06-30 17:59:43.082,492,6,2021-06-30 17:59:43.141,59,,2021-06-30 17:59:43.143,2.0
2021-06-30 17:59:43.181,498,7,2021-06-30 17:59:43.253,72,,2021-06-30 17:59:43.259,6.0
2021-06-30 17:59:43.282,500,7,2021-06-30 17:59:43.354,72,,2021-06-30 17:59:43.360,6.0
2021-06-30 17:59:43.381,500,7,2021-06-30 17:59:43.454,73,,2021-06-30 17:59:43.456,2.0
2021-06-30 17:59:43.481,500,7,2021-06-30 17:59:43.553,72,,2021-06-30 17:59:43.562,9.0
2021-06-30 17:59:43.581,500,7,2021-06-30 17:59:43.654,73,,2021-06-30 17:59:43.662,8.0
2021-06-30 17:59:43.682,500,7,2021-06-30 17:59:43.755,74,,2021-06-30 17:59:43.760,5.0
2021-06-30 17:59:43.782,500,7,2021-06-30 17:59:43.855,74,,2021-06-30 17:59:43.862,7.0
2021-06-30 17:59:43.882,500,7,2021-06-30 17:59:43.942,61,,2021-06-30 17:59:43.943,1.0
2021-06-30 17:59:43.982,500,7,2021-06-30 17:59:44.056,75,,2021-06-30 17:59:44.061,5.0
2021-06-30 17:59:44.082,500,7,2021-06-30 17:59:44.155,74,,2021-06-30 17:59:44.163,8.0
2021-06-30 17:59:44.182,500,7,2021-06-30 17:59:44.254,73,,2021-06-30 17:59:44.260,6.0
2021-06-30 17:59:44.282,500,7,2021-06-30 17:59:44.355,74,,2021-06-30 17:59:44.363,8.0
2021-06-30 17:59:44.382,500,7,2021-06-30 17:59:44.456,75,,2021-06-30 17:59:44.462,6.0
2021-06-30 17:59:44.481,500,8,2021-06-30 17:59:44.553,72,,2021-06-30 17:59:44.562,9.0
2021-06-30 17:59:44.581,500,7,2021-06-30 17:59:44.649,68,,2021-06-30 17:59:44.658,9.0
2021-06-30 17:59:44.682,500,7,2021-06-30 17:59:44.753,72,,2021-06-30 17:59:44.764,11.0
2021-06-30 17:59:44.781,500,7,2021-06-30 17:59:44.853,72,,2021-06-30 17:59:44.855,2.0
2021-06-30 17:59:44.882,500,8,2021-06-30 17:59:44.951,70,,2021-06-30 17:59:44.959,8.0
2021-06-30 17:59:44.981,500,7,2021-06-30 17:59:45.044,63,,2021-06-30 17:59:45.045,1.0
2021-06-30 17:59:45.081,500,7,2021-06-30 17:59:45.140,59,,2021-06-30 17:59:45.143,3.0
2021-06-30 17:59:45.181,500,7,2021-06-30 17:59:45.252,71,,2021-06-30 17:59:45.261,9.0
2021-06-30 17:59:45.281,500,7,2021-06-30 17:59:45.340,59,,2021-06-30 17:59:45.341,1.0
2021-06-30 17:59:45.387,500,7,2021-06-30 17:59:45.460,79,,2021-06-30 17:59:45.464,4.0
2021-06-30 17:59:45.482,500,8,2021-06-30 17:59:45.556,74,,2021-06-30 17:59:45.563,7.0
2021-06-30 17:59:45.582,500,7,2021-06-30 17:59:45.654,72,,2021-06-30 17:59:45.659,5.0
2021-06-30 17:59:45.682,500,7,2021-06-30 17:59:45.754,72,,2021-06-30 17:59:45.761,7.0
2021-06-30 17:59:45.781,500,7,2021-06-30 17:59:45.857,76,,2021-06-30 17:59:45.861,4.0
2021-06-30 17:59:45.881,500,7,2021-06-30 17:59:45.954,73,,2021-06-30 17:59:45.963,9.0
2021-06-30 17:59:45.981,500,7,2021-06-30 17:59:46.041,60,,2021-06-30 17:59:46.043,2.0
2021-06-30 17:59:46.081,500,7,2021-06-30 17:59:46.153,72,,2021-06-30 17:59:46.162,9.0
2021-06-30 17:59:46.181,500,7,2021-06-30 17:59:46.253,72,,2021-06-30 17:59:46.262,9.0
2021-06-30 17:59:46.282,500,7,2021-06-30 17:59:46.353,72,,2021-06-30 17:59:46.357,4.0
2021-06-30 17:59:46.381,500,7,2021-06-30 17:59:46.446,65,,2021-06-30 17:59:46.448,2.0
2021-06-30 17:59:46.481,500,7,2021-06-30 17:59:46.553,72,,2021-06-30 17:59:46.561,8.0
2021-06-30 17:59:46.581,500,7,2021-06-30 17:59:46.653,72,,2021-06-30 17:59:46.660,7.0
2021-06-30 17:59:46.682,500,8,2021-06-30 17:59:46.755,74,,2021-06-30 17:59:46.764,9.0
2021-06-30 17:59:46.782,500,7,2021-06-30 17:59:46.852,71,,2021-06-30 17:59:46.868,16.0
2021-06-30 17:59:46.882,500,7,2021-06-30 17:59:46.942,61,,2021-06-30 17:59:46.944,2.0
2021-06-30 17:59:46.982,500,7,2021-06-30 17:59:47.054,73,,2021-06-30 17:59:47.060,6.0
2021-06-30 17:59:47.082,500,7,2021-06-30 17:59:47.147,66,,2021-06-30 17:59:47.158,11.0
2021-06-30 17:59:47.182,500,7,2021-06-30 17:59:47.253,72,,2021-06-30 17:59:47.261,8.0
2021-06-30 17:59:47.281,500,7,2021-06-30 17:59:47.355,74,,2021-06-30 17:59:47.357,2.0
2021-06-30 17:59:47.381,500,8,2021-06-30 17:59:47.454,73,,2021-06-30 17:59:47.466,12.0
2021-06-30 17:59:47.481,500,7,2021-06-30 17:59:47.555,74,,2021-06-30 17:59:47.565,10.0
2021-06-30 17:59:47.581,500,7,2021-06-30 17:59:47.652,71,,2021-06-30 17:59:47.664,12.0
2021-06-30 17:59:47.681,500,7,2021-06-30 17:59:47.753,72,,2021-06-30 17:59:47.763,10.0
2021-06-30 17:59:47.781,500,7,2021-06-30 17:59:47.852,71,,2021-06-30 17:59:47.866,14.0
2021-06-30 17:59:47.881,500,7,2021-06-30 17:59:47.953,72,,2021-06-30 17:59:47.969,16.0
2021-06-30 17:59:47.981,500,7,2021-06-30 17:59:48.055,74,13.0,2021-06-30 17:59:48.059,4.0
2021-06-30 17:59:48.081,500,7,2021-06-30 17:59:48.150,69,,2021-06-30 17:59:48.161,11.0
2021-06-30 17:59:48.182,500,7,2021-06-30 17:59:48.248,67,,2021-06-30 17:59:48.258,10.0
2021-06-30 17:59:48.282,500,7,2021-06-30 17:59:48.344,63,,2021-06-30 17:59:48.345,1.0
2021-06-30 17:59:48.381,500,7,2021-06-30 17:59:48.448,67,13.0,2021-06-30 17:59:48.450,2.0
2021-06-30 17:59:48.481,500,7,2021-06-30 17:59:48.560,79,13.0,2021-06-30 17:59:48.561,1.0
2021-06-30 17:59:48.582,500,7,2021-06-30 17:59:48.655,74,13.0,2021-06-30 17:59:48.660,5.0
2021-06-30 17:59:48.681,500,7,2021-06-30 17:59:48.741,60,13.0,2021-06-30 17:59:48.742,1.0
2021-06-30 17:59:48.781,500,7,2021-06-30 17:59:48.853,72,13.0,2021-06-30 17:59:48.862,9.0
2021-06-30 17:59:48.882,500,7,2021-06-30 17:59:48.955,74,13.0,2021-06-30 17:59:48.962,7.0
2021-06-30 17:59:48.981,500,7,2021-06-30 17:59:49.042,61,13.0,2021-06-30 17:59:49.043,1.0
2021-06-30 17:59:49.081,500,7,2021-06-30 17:59:49.145,64,13.0,2021-06-30 17:59:49.147,2.0
2021-06-30 17:59:49.182,500,6,2021-06-30 17:59:49.245,64,13.0,2021-06-30 17:59:49.249,4.0
2021-06-30 17:59:49.282,500,7,2021-06-30 17:59:49.349,67,13.0,2021-06-30 17:59:49.358,9.0
2021-06-30 17:59:49.381,500,7,2021-06-30 17:59:49.453,72,13.0,2021-06-30 17:59:49.461,8.0
2021-06-30 17:59:49.482,500,6,2021-06-30 17:59:49.551,70,13.0,2021-06-30 17:59:49.559,8.0
2021-06-30 17:59:49.582,500,7,2021-06-30 17:59:49.646,65,13.0,2021-06-30 17:59:49.657,11.0
2021-06-30 17:59:49.681,500,7,2021-06-30 17:59:49.744,63,13.0,2021-06-30 17:59:49.746,2.0
2021-06-30 17:59:49.782,500,7,2021-06-30 17:59:49.844,62,13.0,2021-06-30 17:59:49.856,12.0
2021-06-30 17:59:49.881,500,7,2021-06-30 17:59:49.944,63,13.0,2021-06-30 17:59:49.945,1.0
2021-06-30 17:59:49.982,500,6,2021-06-30 17:59:50.046,65,13.0,2021-06-30 17:59:50.054,8.0
2021-06-30 17:59:50.081,500,7,2021-06-30 17:59:50.143,62,13.0,2021-06-30 17:59:50.144,1.0
2021-06-30 17:59:50.182,500,7,2021-06-30 17:59:50.244,63,13.0,2021-06-30 17:59:50.248,4.0
2021-06-30 17:59:50.281,500,7,2021-06-30 17:59:50.341,60,13.0,2021-06-30 17:59:50.342,1.0
2021-06-30 17:59:50.381,500,7,2021-06-30 17:59:50.454,73,13.0,2021-06-30 17:59:50.462,8.0
2021-06-30 17:59:50.481,500,8,2021-06-30 17:59:50.557,76,13.0,2021-06-30 17:59:50.561,4.0
2021-06-30 17:59:50.581,500,7,2021-06-30 17:59:50.654,73,13.0,2021-06-30 17:59:50.657,3.0
2021-06-30 17:59:50.681,500,7,2021-06-30 17:59:50.754,73,13.0,2021-06-30 17:59:50.761,7.0
2021-06-30 17:59:50.782,500,6,2021-06-30 17:59:50.856,75,13.0,2021-06-30 17:59:50.864,8.0
