goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 17:59:42.328,207.76600000000002,9.000111,33.123
2021-06-30 17:59:52.581,207.19199999999998,10.200152,33.656
2021-06-30 18:00:04.033,207.246,7.20051,26.244
2021-06-30 18:00:12.480,207.435,10.400151,33.414
2021-06-30 18:00:24.132,205.781,7.800658,25.561
2021-06-30 18:00:33.175,206.216,10.800159,33.625
2021-06-30 18:00:45.230,205.54500000000002,9.400121,34.334
2021-06-30 18:00:55.881,205.926,9.800091,3.9830000000000005
2021-06-30 18:01:06.900,206.217,10.200193,33.59
2021-06-30 18:01:18.350,207.695,11.799488,1.817
2021-06-30 18:01:31.369,205.071,7.000874,24.055
2021-06-30 18:01:39.610,206.041,12.000099,6.859999999999999
