goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 15:29:59.098,317.426,7.800037,13.537
2021-06-25 15:30:08.241,212.538,10.000024,27.438
2021-06-25 15:30:19.491,209.928,6.599951,17.121000000000002
2021-06-25 15:30:27.332,8.379,12.000092,36.528999999999996
2021-06-25 15:30:40.387,206.391,7.400027,23.581999999999997
2021-06-25 15:30:49.029,8.913,10.800107,32.980000000000004
2021-06-25 15:31:00.880,206.538,10.600008,35.454
2021-06-25 15:31:12.732,5.681,10.800123,36.196
2021-06-25 15:31:24.586,206.21,8.000027,26.762999999999998
2021-06-25 15:31:33.828,5.2139999999999995,10.80017,34.616
2021-06-25 15:31:45.679,205.824,8.399999,27.177
2021-06-25 15:31:55.323,205.46900000000002,10.400044,34.486999999999995
