frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-24 20:28:40.025,383,35,2021-06-24 20:28:40.208,193,,2021-06-24 20:28:40.211,3.0
2021-06-24 20:28:40.252,390,39,2021-06-24 20:28:40.399,158,,2021-06-24 20:28:40.400,1.0
2021-06-24 20:28:40.411,388,31,2021-06-24 20:28:40.525,115,,2021-06-24 20:28:40.526,1.0
2021-06-24 20:28:40.538,386,31,2021-06-24 20:28:40.663,127,,2021-06-24 20:28:40.664,1.0
2021-06-24 20:28:40.680,383,30,2021-06-24 20:28:40.783,105,,2021-06-24 20:28:40.783,0.0
2021-06-24 20:28:40.795,376,31,2021-06-24 20:28:40.890,96,,2021-06-24 20:28:40.891,1.0
2021-06-24 20:28:40.903,373,29,2021-06-24 20:28:41.006,105,,2021-06-24 20:28:41.007,1.0
2021-06-24 20:28:41.021,377,30,2021-06-24 20:28:41.143,123,,2021-06-24 20:28:41.144,1.0
2021-06-24 20:28:41.157,381,39,2021-06-24 20:28:41.283,127,,2021-06-24 20:28:41.284,1.0
2021-06-24 20:28:41.296,382,30,2021-06-24 20:28:41.428,133,,2021-06-24 20:28:41.429,1.0
2021-06-24 20:28:41.442,378,32,2021-06-24 20:28:41.542,102,,2021-06-24 20:28:41.543,1.0
2021-06-24 20:28:41.555,369,29,2021-06-24 20:28:41.659,106,,2021-06-24 20:28:41.660,1.0
2021-06-24 20:28:41.674,383,29,2021-06-24 20:28:41.777,105,,2021-06-24 20:28:41.778,1.0
2021-06-24 20:28:41.790,374,30,2021-06-24 20:28:41.890,102,,2021-06-24 20:28:41.890,0.0
2021-06-24 20:28:41.903,406,31,2021-06-24 20:28:42.018,117,,2021-06-24 20:28:42.019,1.0
2021-06-24 20:28:42.033,426,30,2021-06-24 20:28:42.145,114,,2021-06-24 20:28:42.145,0.0
2021-06-24 20:28:42.158,486,34,2021-06-24 20:28:42.282,125,,2021-06-24 20:28:42.283,1.0
2021-06-24 20:28:42.295,498,34,2021-06-24 20:28:42.413,119,,2021-06-24 20:28:42.414,1.0
2021-06-24 20:28:42.428,496,33,2021-06-24 20:28:42.553,125,,2021-06-24 20:28:42.553,0.0
2021-06-24 20:28:42.565,500,38,2021-06-24 20:28:42.696,132,,2021-06-24 20:28:42.697,1.0
2021-06-24 20:28:42.709,500,38,2021-06-24 20:28:42.834,127,,2021-06-24 20:28:42.835,1.0
2021-06-24 20:28:42.847,500,38,2021-06-24 20:28:42.973,128,,2021-06-24 20:28:42.973,0.0
2021-06-24 20:28:42.985,500,39,2021-06-24 20:28:43.111,127,,2021-06-24 20:28:43.112,1.0
2021-06-24 20:28:43.128,500,41,2021-06-24 20:28:43.260,134,,2021-06-24 20:28:43.262,2.0
2021-06-24 20:28:43.276,500,38,2021-06-24 20:28:43.401,127,,2021-06-24 20:28:43.402,1.0
2021-06-24 20:28:43.414,500,41,2021-06-24 20:28:43.545,133,,2021-06-24 20:28:43.546,1.0
2021-06-24 20:28:43.559,500,38,2021-06-24 20:28:43.690,133,,2021-06-24 20:28:43.691,1.0
2021-06-24 20:28:43.703,500,37,2021-06-24 20:28:43.829,127,,2021-06-24 20:28:43.829,0.0
2021-06-24 20:28:43.841,500,39,2021-06-24 20:28:43.968,128,,2021-06-24 20:28:43.969,1.0
2021-06-24 20:28:43.981,500,37,2021-06-24 20:28:44.111,131,,2021-06-24 20:28:44.112,1.0
