timestamp,cpu_util,mem_util
2021-06-30 14:33:49.978,15.5,706428928
2021-06-30 14:33:49.979,100.0,706428928
2021-06-30 14:33:50.079,8.600000381469727,706387968
2021-06-30 14:33:50.179,13.5,707416064
2021-06-30 14:33:50.279,42.099998474121094,710610944
2021-06-30 14:33:50.379,42.5,713555968
2021-06-30 14:33:50.479,42.099998474121094,715620352
2021-06-30 14:33:50.579,41.0,718716928
2021-06-30 14:33:50.679,41.0,720265216
2021-06-30 14:33:50.779,45.0,722223104
2021-06-30 14:33:50.879,37.79999923706055,724393984
2021-06-30 14:33:50.979,40.5,726867968
2021-06-30 14:33:51.079,43.599998474121094,729190400
2021-06-30 14:33:51.179,41.0,730480640
2021-06-30 14:33:51.279,39.5,732028928
2021-06-30 14:33:51.379,42.099998474121094,733061120
2021-06-30 14:33:51.479,42.099998474121094,733458432
2021-06-30 14:33:51.579,47.5,733319168
2021-06-30 14:33:51.679,46.29999923706055,714223616
2021-06-30 14:33:51.779,40.5,716288000
2021-06-30 14:33:51.879,45.0,710737920
2021-06-30 14:33:51.979,33.29999923706055,711303168
2021-06-30 14:33:52.079,33.29999923706055,713613312
2021-06-30 14:33:52.179,43.599998474121094,712429568
2021-06-30 14:33:52.279,42.099998474121094,711610368
2021-06-30 14:33:52.379,38.900001525878906,715010048
2021-06-30 14:33:52.479,42.5,712327168
2021-06-30 14:33:52.579,60.5,713572352
2021-06-30 14:33:52.679,66.69999694824219,717488128
2021-06-30 14:33:52.779,69.19999694824219,732712960
2021-06-30 14:33:52.879,72.5,746229760
2021-06-30 14:33:52.979,51.400001525878906,753868800
2021-06-30 14:33:53.079,41.0,756965376
2021-06-30 14:33:53.179,42.099998474121094,758513664
2021-06-30 14:33:53.279,41.0,761352192
2021-06-30 14:33:53.379,42.099998474121094,762900480
2021-06-30 14:33:53.479,39.5,762900480
2021-06-30 14:33:53.579,39.5,762896384
2021-06-30 14:33:53.679,42.099998474121094,764325888
2021-06-30 14:33:53.779,35.099998474121094,764321792
2021-06-30 14:33:53.879,41.0,764055552
2021-06-30 14:33:53.979,39.5,768077824
2021-06-30 14:33:54.079,45.20000076293945,770142208
2021-06-30 14:33:54.179,41.0,772980736
2021-06-30 14:33:54.279,40.0,773496832
2021-06-30 14:33:54.379,42.5,774012928
2021-06-30 14:33:54.479,43.900001525878906,774012928
2021-06-30 14:33:54.579,39.5,775045120
2021-06-30 14:33:54.679,40.0,775045120
2021-06-30 14:33:54.779,40.5,766271488
2021-06-30 14:33:54.879,43.900001525878906,769626112
2021-06-30 14:33:54.979,41.0,772206592
2021-06-30 14:33:55.079,41.0,772980736
2021-06-30 14:33:55.179,41.5,773754880
2021-06-30 14:33:55.279,46.5,773754880
2021-06-30 14:33:55.379,39.5,774529024
2021-06-30 14:33:55.479,39.5,763174912
2021-06-30 14:33:55.579,45.0,766013440
2021-06-30 14:33:55.679,42.5,770142208
2021-06-30 14:33:55.779,43.599998474121094,787431424
2021-06-30 14:33:55.879,45.900001525878906,802140160
2021-06-30 14:33:55.979,50.0,808075264
2021-06-30 14:33:56.079,41.0,810139648
2021-06-30 14:33:56.179,43.900001525878906,812204032
2021-06-30 14:33:56.279,45.0,814784512
2021-06-30 14:33:56.379,46.29999923706055,816074752
2021-06-30 14:33:56.479,45.20000076293945,816074752
2021-06-30 14:33:56.579,42.099998474121094,816074752
2021-06-30 14:33:56.679,43.900001525878906,763691008
2021-06-30 14:33:56.779,38.5,763658240
2021-06-30 14:33:56.879,43.599998474121094,766009344
2021-06-30 14:33:56.979,41.0,770138112
2021-06-30 14:33:57.079,25.600000381469727,771686400
2021-06-30 14:33:57.179,36.599998474121094,771686400
2021-06-30 14:33:57.279,35.099998474121094,771686400
2021-06-30 14:33:57.379,29.700000762939453,771686400
2021-06-30 14:33:57.479,8.300000190734863,771686400
2021-06-30 14:33:57.579,21.399999618530273,771686400
2021-06-30 14:33:57.679,10.800000190734863,771686400
2021-06-30 14:33:57.779,10.800000190734863,771686400
2021-06-30 14:33:57.879,17.5,771751936
2021-06-30 14:33:57.979,38.5,772009984
2021-06-30 14:33:58.079,39.5,772009984
2021-06-30 14:33:58.179,47.5,774438912
2021-06-30 14:33:58.279,90.5,788590592
2021-06-30 14:33:58.379,95.0,809877504
2021-06-30 14:33:58.479,85.4000015258789,843325440
2021-06-30 14:33:58.580,92.30000305175781,845455360
2021-06-30 14:33:58.680,86.80000305175781,847069184
2021-06-30 14:33:58.779,70.30000305175781,849739776
2021-06-30 14:33:58.879,56.79999923706055,852766720
2021-06-30 14:33:58.979,50.0,853352448
2021-06-30 14:33:59.079,56.400001525878906,857477120
2021-06-30 14:33:59.179,51.29999923706055,859025408
2021-06-30 14:33:59.279,48.599998474121094,859734016
2021-06-30 14:33:59.379,56.400001525878906,859860992
2021-06-30 14:33:59.479,73.69999694824219,861020160
2021-06-30 14:33:59.579,53.79999923706055,862568448
2021-06-30 14:33:59.679,48.70000076293945,863633408
2021-06-30 14:33:59.779,48.70000076293945,863821824
2021-06-30 14:33:59.879,71.0999984741211,863920128
2021-06-30 14:33:59.979,74.4000015258789,865726464
2021-06-30 14:34:00.079,80.0,874266624
2021-06-30 14:34:00.179,81.5999984741211,877363200
2021-06-30 14:34:00.279,78.4000015258789,887943168
2021-06-30 14:34:00.379,79.5,882171904
2021-06-30 14:34:00.479,76.9000015258789,882106368
2021-06-30 14:34:00.579,78.5999984741211,882638848
2021-06-30 14:34:00.679,77.5,882634752
2021-06-30 14:34:00.779,75.69999694824219,882601984
2021-06-30 14:34:00.879,54.79999923706055,882634752
2021-06-30 14:34:00.979,26.799999237060547,882700288
2021-06-30 14:34:01.079,59.5,883056640
2021-06-30 14:34:01.179,57.5,883367936
2021-06-30 14:34:01.279,50.0,883363840
2021-06-30 14:34:01.379,33.29999923706055,884039680
2021-06-30 14:34:01.479,35.0,884039680
2021-06-30 14:34:01.579,18.899999618530273,884039680
2021-06-30 14:34:01.679,23.100000381469727,884236288
2021-06-30 14:34:01.779,21.100000381469727,884334592
2021-06-30 14:34:01.879,23.700000762939453,884371456
2021-06-30 14:34:01.979,25.0,884371456
2021-06-30 14:34:02.079,25.600000381469727,884371456
2021-06-30 14:34:02.179,16.700000762939453,884371456
2021-06-30 14:34:02.279,47.599998474121094,884404224
2021-06-30 14:34:02.379,24.299999237060547,884662272
2021-06-30 14:34:02.479,40.5,884629504
2021-06-30 14:34:02.579,20.0,884629504
2021-06-30 14:34:02.679,47.5,884629504
2021-06-30 14:34:02.779,36.599998474121094,884629504
2021-06-30 14:34:02.879,45.0,884760576
2021-06-30 14:34:02.979,28.200000762939453,884621312
2021-06-30 14:34:03.079,36.79999923706055,884617216
2021-06-30 14:34:03.179,31.600000381469727,884486144
2021-06-30 14:34:03.279,36.599998474121094,884649984
2021-06-30 14:34:03.379,34.29999923706055,884617216
2021-06-30 14:34:03.479,26.299999237060547,884649984
2021-06-30 14:34:03.579,17.899999618530273,884649984
2021-06-30 14:34:03.679,33.29999923706055,884617216
2021-06-30 14:34:03.779,30.799999237060547,884748288
2021-06-30 14:34:03.879,22.200000762939453,884617216
2021-06-30 14:34:03.979,26.299999237060547,884584448
2021-06-30 14:34:04.079,25.600000381469727,884441088
2021-06-30 14:34:04.179,16.200000762939453,884539392
2021-06-30 14:34:04.279,42.5,884604928
2021-06-30 14:34:04.379,36.599998474121094,885149696
2021-06-30 14:34:04.479,21.600000381469727,885116928
2021-06-30 14:34:04.579,18.899999618530273,885248000
2021-06-30 14:34:04.679,28.600000381469727,885248000
2021-06-30 14:34:04.779,21.600000381469727,885149696
2021-06-30 14:34:04.879,29.299999237060547,885100544
2021-06-30 14:34:04.979,21.100000381469727,885100544
2021-06-30 14:34:05.079,27.5,885133312
2021-06-30 14:34:05.179,18.899999618530273,885100544
2021-06-30 14:34:05.279,23.700000762939453,885231616
2021-06-30 14:34:05.379,26.799999237060547,885100544
2021-06-30 14:34:05.479,34.20000076293945,885100544
2021-06-30 14:34:05.579,32.400001525878906,885002240
2021-06-30 14:34:05.679,29.299999237060547,885161984
2021-06-30 14:34:05.779,21.600000381469727,885161984
2021-06-30 14:34:05.879,23.700000762939453,885215232
2021-06-30 14:34:05.979,16.700000762939453,885051392
2021-06-30 14:34:06.079,28.600000381469727,885051392
2021-06-30 14:34:06.179,30.799999237060547,885051392
2021-06-30 14:34:06.279,26.299999237060547,885084160
2021-06-30 14:34:06.379,25.0,884985856
2021-06-30 14:34:06.479,23.700000762939453,884985856
2021-06-30 14:34:06.579,18.399999618530273,885215232
2021-06-30 14:34:06.679,31.600000381469727,885215232
2021-06-30 14:34:06.779,36.79999923706055,885215232
2021-06-30 14:34:06.879,19.399999618530273,885080064
2021-06-30 14:34:06.979,26.799999237060547,885080064
2021-06-30 14:34:07.079,19.399999618530273,885080064
2021-06-30 14:34:07.179,23.100000381469727,885080064
2021-06-30 14:34:07.279,32.5,885080064
2021-06-30 14:34:07.379,34.29999923706055,885080064
2021-06-30 14:34:07.479,32.599998474121094,885067776
2021-06-30 14:34:07.579,14.699999809265137,885067776
2021-06-30 14:34:07.679,27.5,885067776
2021-06-30 14:34:07.779,25.0,885067776
2021-06-30 14:34:07.879,25.600000381469727,885067776
2021-06-30 14:34:07.979,16.700000762939453,885329920
2021-06-30 14:34:08.079,28.899999618530273,885231616
2021-06-30 14:34:08.179,45.20000076293945,885198848
2021-06-30 14:34:08.279,28.200000762939453,885035008
2021-06-30 14:34:08.379,24.399999618530273,885231616
2021-06-30 14:34:08.479,23.700000762939453,885133312
2021-06-30 14:34:08.579,21.100000381469727,885198848
2021-06-30 14:34:08.679,26.299999237060547,885100544
2021-06-30 14:34:08.779,16.700000762939453,885198848
2021-06-30 14:34:08.879,23.700000762939453,885055488
2021-06-30 14:34:08.979,18.899999618530273,885055488
2021-06-30 14:34:09.079,30.0,885051392
2021-06-30 14:34:09.179,37.79999923706055,885051392
2021-06-30 14:34:09.279,21.600000381469727,885043200
2021-06-30 14:34:09.379,23.100000381469727,885043200
2021-06-30 14:34:09.479,25.600000381469727,885043200
2021-06-30 14:34:09.579,16.700000762939453,885043200
2021-06-30 14:34:09.679,25.600000381469727,885043200
2021-06-30 14:34:09.779,16.200000762939453,885043200
2021-06-30 14:34:09.879,25.600000381469727,885207040
2021-06-30 14:34:09.979,27.5,885207040
2021-06-30 14:34:10.079,27.0,885207040
2021-06-30 14:34:10.179,47.5,885370880
2021-06-30 14:34:10.279,21.100000381469727,885370880
2021-06-30 14:34:10.379,25.0,885370880
2021-06-30 14:34:10.479,23.100000381469727,885207040
2021-06-30 14:34:10.579,19.399999618530273,885043200
2021-06-30 14:34:10.679,14.300000190734863,885043200
2021-06-30 14:34:10.779,16.200000762939453,885207040
2021-06-30 14:34:10.879,28.200000762939453,885043200
2021-06-30 14:34:10.979,25.600000381469727,885043200
2021-06-30 14:34:11.079,22.899999618530273,885428224
2021-06-30 14:34:11.179,18.899999618530273,885428224
2021-06-30 14:34:11.279,25.600000381469727,885456896
2021-06-30 14:34:11.379,26.799999237060547,885293056
2021-06-30 14:34:11.479,29.299999237060547,885288960
2021-06-30 14:34:11.579,23.700000762939453,885288960
2021-06-30 14:34:11.679,29.299999237060547,885157888
2021-06-30 14:34:11.779,18.899999618530273,885190656
2021-06-30 14:34:11.879,38.099998474121094,885272576
2021-06-30 14:34:11.979,35.099998474121094,885436416
2021-06-30 14:34:12.079,21.600000381469727,885108736
2021-06-30 14:34:12.179,27.5,885272576
2021-06-30 14:34:12.279,25.600000381469727,885272576
2021-06-30 14:34:12.379,35.29999923706055,885370880
2021-06-30 14:34:12.479,25.600000381469727,885469184
2021-06-30 14:34:12.579,25.600000381469727,885436416
2021-06-30 14:34:12.679,30.799999237060547,885272576
2021-06-30 14:34:12.779,45.0,885239808
2021-06-30 14:34:12.879,27.5,885256192
2021-06-30 14:34:12.979,23.100000381469727,885420032
