frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 14:33:59.314,424,11,2021-06-30 14:33:59.373,61,,2021-06-30 14:33:59.375,2.0
2021-06-30 14:33:59.407,423,6,2021-06-30 14:33:59.458,51,,2021-06-30 14:33:59.461,3.0
2021-06-30 14:33:59.507,427,6,2021-06-30 14:33:59.568,62,,2021-06-30 14:33:59.572,4.0
2021-06-30 14:33:59.607,425,6,2021-06-30 14:33:59.657,51,,2021-06-30 14:33:59.660,3.0
2021-06-30 14:33:59.707,432,6,2021-06-30 14:33:59.769,62,,2021-06-30 14:33:59.770,1.0
2021-06-30 14:33:59.807,427,6,2021-06-30 14:33:59.868,61,,2021-06-30 14:33:59.870,2.0
2021-06-30 14:33:59.907,422,6,2021-06-30 14:33:59.968,61,,2021-06-30 14:33:59.971,3.0
2021-06-30 14:34:00.007,425,6,2021-06-30 14:34:00.069,62,,2021-06-30 14:34:00.072,3.0
2021-06-30 14:34:00.107,427,6,2021-06-30 14:34:00.168,62,,2021-06-30 14:34:00.171,3.0
2021-06-30 14:34:00.207,421,6,2021-06-30 14:34:00.267,61,,2021-06-30 14:34:00.272,5.0
2021-06-30 14:34:00.307,431,6,2021-06-30 14:34:00.369,62,,2021-06-30 14:34:00.372,3.0
2021-06-30 14:34:00.407,420,6,2021-06-30 14:34:00.460,53,,2021-06-30 14:34:00.467,7.0
2021-06-30 14:34:00.507,423,6,2021-06-30 14:34:00.559,52,,2021-06-30 14:34:00.566,7.0
2021-06-30 14:34:00.607,419,6,2021-06-30 14:34:00.668,61,,2021-06-30 14:34:00.670,2.0
2021-06-30 14:34:00.708,422,5,2021-06-30 14:34:00.768,61,,2021-06-30 14:34:00.770,2.0
2021-06-30 14:34:00.807,430,6,2021-06-30 14:34:00.869,63,,2021-06-30 14:34:00.870,1.0
2021-06-30 14:34:00.907,422,5,2021-06-30 14:34:00.968,62,,2021-06-30 14:34:00.970,2.0
2021-06-30 14:34:01.008,424,5,2021-06-30 14:34:01.068,61,,2021-06-30 14:34:01.069,1.0
2021-06-30 14:34:01.107,427,6,2021-06-30 14:34:01.172,66,,2021-06-30 14:34:01.173,1.0
2021-06-30 14:34:01.207,434,6,2021-06-30 14:34:01.260,53,,2021-06-30 14:34:01.267,7.0
2021-06-30 14:34:01.307,417,6,2021-06-30 14:34:01.368,61,,2021-06-30 14:34:01.369,1.0
2021-06-30 14:34:01.407,422,6,2021-06-30 14:34:01.466,59,,2021-06-30 14:34:01.473,7.0
2021-06-30 14:34:01.507,419,6,2021-06-30 14:34:01.560,54,,2021-06-30 14:34:01.566,6.0
2021-06-30 14:34:01.607,427,6,2021-06-30 14:34:01.669,62,,2021-06-30 14:34:01.670,1.0
2021-06-30 14:34:01.707,419,6,2021-06-30 14:34:01.768,61,,2021-06-30 14:34:01.774,6.0
2021-06-30 14:34:01.808,442,6,2021-06-30 14:34:01.871,64,,2021-06-30 14:34:01.873,2.0
2021-06-30 14:34:01.907,476,6,2021-06-30 14:34:01.974,67,,2021-06-30 14:34:01.975,1.0
2021-06-30 14:34:02.007,490,6,2021-06-30 14:34:02.075,68,,2021-06-30 14:34:02.076,1.0
2021-06-30 14:34:02.107,496,6,2021-06-30 14:34:02.177,70,,2021-06-30 14:34:02.178,1.0
2021-06-30 14:34:02.207,500,6,2021-06-30 14:34:02.279,72,,2021-06-30 14:34:02.281,2.0
2021-06-30 14:34:02.307,494,6,2021-06-30 14:34:02.366,59,,2021-06-30 14:34:02.368,2.0
2021-06-30 14:34:02.408,500,6,2021-06-30 14:34:02.478,71,,2021-06-30 14:34:02.480,2.0
2021-06-30 14:34:02.507,500,7,2021-06-30 14:34:02.579,72,,2021-06-30 14:34:02.581,2.0
2021-06-30 14:34:02.607,500,7,2021-06-30 14:34:02.681,74,,2021-06-30 14:34:02.682,1.0
2021-06-30 14:34:02.708,500,7,2021-06-30 14:34:02.770,62,,2021-06-30 14:34:02.771,1.0
2021-06-30 14:34:02.808,500,8,2021-06-30 14:34:02.880,73,,2021-06-30 14:34:02.882,2.0
2021-06-30 14:34:02.907,500,7,2021-06-30 14:34:02.967,60,,2021-06-30 14:34:02.976,9.0
2021-06-30 14:34:03.007,500,8,2021-06-30 14:34:03.071,64,,2021-06-30 14:34:03.072,1.0
2021-06-30 14:34:03.107,500,7,2021-06-30 14:34:03.180,74,,2021-06-30 14:34:03.181,1.0
2021-06-30 14:34:03.207,500,8,2021-06-30 14:34:03.279,72,,2021-06-30 14:34:03.281,2.0
2021-06-30 14:34:03.307,500,7,2021-06-30 14:34:03.372,65,,2021-06-30 14:34:03.373,1.0
2021-06-30 14:34:03.407,500,7,2021-06-30 14:34:03.466,60,,2021-06-30 14:34:03.471,5.0
2021-06-30 14:34:03.507,500,7,2021-06-30 14:34:03.579,72,,2021-06-30 14:34:03.580,1.0
2021-06-30 14:34:03.607,500,7,2021-06-30 14:34:03.678,71,,2021-06-30 14:34:03.679,1.0
2021-06-30 14:34:03.707,500,7,2021-06-30 14:34:03.768,61,,2021-06-30 14:34:03.780,12.0
2021-06-30 14:34:03.808,500,7,2021-06-30 14:34:03.877,70,,2021-06-30 14:34:03.879,2.0
2021-06-30 14:34:03.907,500,7,2021-06-30 14:34:03.972,65,,2021-06-30 14:34:03.973,1.0
2021-06-30 14:34:04.007,500,7,2021-06-30 14:34:04.066,59,,2021-06-30 14:34:04.069,3.0
2021-06-30 14:34:04.107,500,7,2021-06-30 14:34:04.178,71,,2021-06-30 14:34:04.179,1.0
2021-06-30 14:34:04.207,500,7,2021-06-30 14:34:04.280,73,,2021-06-30 14:34:04.282,2.0
2021-06-30 14:34:04.307,500,7,2021-06-30 14:34:04.380,72,,2021-06-30 14:34:04.381,1.0
2021-06-30 14:34:04.407,500,7,2021-06-30 14:34:04.476,69,,2021-06-30 14:34:04.477,1.0
2021-06-30 14:34:04.507,500,7,2021-06-30 14:34:04.576,70,,2021-06-30 14:34:04.577,1.0
