goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 19:30:15.230,210.27599999999998,7.400507,37.217
2021-06-24 19:30:23.900,210.381,12.400159,31.46
2021-06-24 19:30:37.558,210.068,8.800151,10.781
2021-06-24 19:30:47.598,209.343,11.800106,20.551
2021-06-24 19:31:00.644,207.008,7.799936,38.056
2021-06-24 19:31:09.711,213.081,11.800235,18.683999999999997
2021-06-24 19:31:22.759,214.0,9.800292,19.708
2021-06-24 19:31:33.815,213.817,10.600039,13.144
2021-06-24 19:31:45.656,220.67899999999997,6.800449,32.872
2021-06-24 19:31:53.728,214.126,10.800031,20.843
2021-06-24 19:32:05.776,206.956,8.999917,9.126999999999999
2021-06-24 19:32:16.009,212.733,12.799588,24.679
