timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 13:33:18.371694,TCP,192.168.1.7,22,192.168.1.9,44496,594
2021-06-30 13:33:18.412838,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:18.414799,TCP,192.168.1.7,22,192.168.1.9,44496,130
2021-06-30 13:33:18.414832,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:18.415988,TCP,192.168.1.9,44496,192.168.1.7,22,162
2021-06-30 13:33:18.418261,TCP,192.168.1.7,22,192.168.1.9,44496,66
2021-06-30 13:33:18.422252,TCP,192.168.1.7,22,192.168.1.9,44496,114
2021-06-30 13:33:18.422284,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:18.423168,TCP,192.168.1.9,44496,192.168.1.7,22,194
2021-06-30 13:33:18.424891,TCP,192.168.1.7,22,192.168.1.9,44496,66
2021-06-30 13:33:18.426588,TCP,192.168.1.7,22,192.168.1.9,44496,178
2021-06-30 13:33:18.426635,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:20.112241,TCP,192.168.1.7,22,192.168.1.9,44496,226
2021-06-30 13:33:20.112241,TCP,192.168.1.7,22,192.168.1.9,44496,210
2021-06-30 13:33:20.112241,TCP,192.168.1.7,22,192.168.1.9,44496,210
2021-06-30 13:33:20.112305,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:20.112352,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:20.112379,TCP,192.168.1.9,44496,192.168.1.7,22,78
2021-06-30 13:33:20.316740,TCP,192.168.1.7,22,192.168.1.9,44496,178
2021-06-30 13:33:20.316740,TCP,192.168.1.7,22,192.168.1.9,44496,210
2021-06-30 13:33:20.316740,TCP,192.168.1.7,22,192.168.1.9,44496,210
2021-06-30 13:33:20.316775,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:20.316818,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:20.316831,TCP,192.168.1.9,44496,192.168.1.7,22,78
2021-06-30 13:33:23.183635,TCP,192.168.1.7,22,192.168.1.9,44496,178
2021-06-30 13:33:23.183636,TCP,192.168.1.7,22,192.168.1.9,44496,162
2021-06-30 13:33:23.183636,TCP,192.168.1.7,22,192.168.1.9,44496,210
2021-06-30 13:33:23.183671,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:23.183713,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:23.183727,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:23.490944,TCP,192.168.1.7,35274,192.168.1.9,22,74
2021-06-30 13:33:23.490965,TCP,192.168.1.9,22,192.168.1.7,35274,74
2021-06-30 13:33:23.492677,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.494306,TCP,192.168.1.7,35274,192.168.1.9,22,90
2021-06-30 13:33:23.494314,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.497153,TCP,192.168.1.9,22,192.168.1.7,35274,107
2021-06-30 13:33:23.498518,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.498527,TCP,192.168.1.9,22,192.168.1.7,35274,1146
2021-06-30 13:33:23.500658,TCP,192.168.1.7,35274,192.168.1.9,22,706
2021-06-30 13:33:23.500658,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.500669,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.502203,TCP,192.168.1.7,35274,192.168.1.9,22,90
2021-06-30 13:33:23.502210,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.505946,TCP,192.168.1.9,22,192.168.1.7,35274,346
2021-06-30 13:33:23.507380,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.586198,TCP,192.168.1.7,35274,192.168.1.9,22,338
2021-06-30 13:33:23.586213,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.588036,TCP,192.168.1.9,22,192.168.1.7,35274,914
2021-06-30 13:33:23.590125,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.687107,TCP,192.168.1.7,35274,192.168.1.9,22,82
2021-06-30 13:33:23.687121,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.698241,TCP,192.168.1.7,35274,192.168.1.9,22,130
2021-06-30 13:33:23.698256,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.698347,TCP,192.168.1.9,22,192.168.1.7,35274,130
2021-06-30 13:33:23.700068,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.752947,TCP,192.168.1.7,35274,192.168.1.9,22,1234
2021-06-30 13:33:23.756241,TCP,192.168.1.9,22,192.168.1.7,35274,114
2021-06-30 13:33:23.757663,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.763324,TCP,192.168.1.7,35274,192.168.1.9,22,146
2021-06-30 13:33:23.763324,TCP,192.168.1.7,22,192.168.1.9,44496,338
2021-06-30 13:33:23.763339,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:23.808354,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.869224,TCP,192.168.1.9,22,192.168.1.7,35274,594
2021-06-30 13:33:23.870977,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.870987,TCP,192.168.1.9,22,192.168.1.7,35274,130
2021-06-30 13:33:23.872498,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:23.879461,TCP,192.168.1.7,35274,192.168.1.9,22,306
2021-06-30 13:33:23.879482,TCP,192.168.1.9,22,192.168.1.7,35274,66
2021-06-30 13:33:23.879914,TCP,192.168.1.9,22,192.168.1.7,35274,178
2021-06-30 13:33:23.884043,TCP,192.168.1.7,22,192.168.1.9,44496,178
2021-06-30 13:33:23.884056,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:23.923420,TCP,192.168.1.7,35274,192.168.1.9,22,66
2021-06-30 13:33:24.232047,TCP,192.168.1.9,52292,192.168.1.7,40719,74
2021-06-30 13:33:24.236496,TCP,192.168.1.7,40719,192.168.1.9,52292,74
2021-06-30 13:33:24.236510,TCP,192.168.1.9,52292,192.168.1.7,40719,66
2021-06-30 13:33:24.236554,TCP,192.168.1.9,52292,192.168.1.7,40719,467
2021-06-30 13:33:24.239280,TCP,192.168.1.7,40719,192.168.1.9,52292,66
2021-06-30 13:33:24.241168,TCP,192.168.1.7,40719,192.168.1.9,52292,440
2021-06-30 13:33:24.241176,TCP,192.168.1.9,52292,192.168.1.7,40719,66
2021-06-30 13:33:24.291986,TCP,192.168.1.7,22,192.168.1.9,44496,706
2021-06-30 13:33:24.291986,TCP,192.168.1.7,22,192.168.1.9,44496,914
2021-06-30 13:33:24.291986,TCP,192.168.1.7,22,192.168.1.9,44496,1362
2021-06-30 13:33:24.291986,TCP,192.168.1.7,22,192.168.1.9,44496,2146
2021-06-30 13:33:24.291986,TCP,192.168.1.7,22,192.168.1.9,44496,2434
2021-06-30 13:33:24.292023,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.292067,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.292077,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.292087,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.292095,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.293737,TCP,192.168.1.7,22,192.168.1.9,44496,130
2021-06-30 13:33:24.293757,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.300951,TCP,192.168.1.7,22,192.168.1.9,44496,274
2021-06-30 13:33:24.300971,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.617399,TCP,192.168.1.7,22,192.168.1.9,44496,194
2021-06-30 13:33:24.617400,TCP,192.168.1.7,22,192.168.1.9,44496,194
2021-06-30 13:33:24.617433,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.617478,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.623741,TCP,192.168.1.7,22,192.168.1.9,44496,194
2021-06-30 13:33:24.623763,TCP,192.168.1.9,44496,192.168.1.7,22,78
2021-06-30 13:33:24.627713,TCP,192.168.1.7,22,192.168.1.9,44496,178
2021-06-30 13:33:24.627744,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.627960,TCP,192.168.1.7,22,192.168.1.9,44496,130
2021-06-30 13:33:24.627981,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.677148,TCP,192.168.1.7,22,192.168.1.9,44496,178
2021-06-30 13:33:24.677181,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.681337,TCP,192.168.1.7,60584,192.168.1.9,41785,74
2021-06-30 13:33:24.681384,TCP,192.168.1.9,41785,192.168.1.7,60584,74
2021-06-30 13:33:24.683387,TCP,192.168.1.7,60584,192.168.1.9,41785,66
2021-06-30 13:33:24.683833,TCP,192.168.1.7,60584,192.168.1.9,41785,667
2021-06-30 13:33:24.683860,TCP,192.168.1.9,41785,192.168.1.7,60584,66
2021-06-30 13:33:24.690692,TCP,192.168.1.9,52294,192.168.1.7,40719,74
2021-06-30 13:33:24.693128,TCP,192.168.1.7,40719,192.168.1.9,52294,74
2021-06-30 13:33:24.693167,TCP,192.168.1.9,52294,192.168.1.7,40719,66
2021-06-30 13:33:24.693264,TCP,192.168.1.9,52294,192.168.1.7,40719,507
2021-06-30 13:33:24.698275,TCP,192.168.1.7,40719,192.168.1.9,52294,66
2021-06-30 13:33:24.705291,TCP,192.168.1.7,22,192.168.1.9,44496,162
2021-06-30 13:33:24.705292,TCP,192.168.1.7,40719,192.168.1.9,52294,430
2021-06-30 13:33:24.705327,TCP,192.168.1.9,44496,192.168.1.7,22,66
2021-06-30 13:33:24.705380,TCP,192.168.1.9,52294,192.168.1.7,40719,66
2021-06-30 13:33:24.706888,TCP,192.168.1.9,35196,192.168.1.7,11311,74
2021-06-30 13:33:24.708407,TCP,192.168.1.7,11311,192.168.1.9,35196,74
2021-06-30 13:33:24.708447,TCP,192.168.1.9,35196,192.168.1.7,11311,66
2021-06-30 13:33:24.708549,TCP,192.168.1.9,35196,192.168.1.7,11311,398
2021-06-30 13:33:24.710341,TCP,192.168.1.7,11311,192.168.1.9,35196,66
2021-06-30 13:33:24.712086,TCP,192.168.1.7,11311,192.168.1.9,35196,434
2021-06-30 13:33:24.712115,TCP,192.168.1.9,35196,192.168.1.7,11311,66
2021-06-30 13:33:24.712869,TCP,192.168.1.9,35196,192.168.1.7,11311,66
