goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 19:26:18.985,223.584,8.800026,11.39
2021-06-25 19:26:29.031,10.193999999999999,11.000124,32.682
2021-06-25 19:26:41.085,206.289,7.200034,23.677
2021-06-25 19:26:49.527,207.84900000000002,9.400033,30.118
2021-06-25 19:27:00.174,207.093,7.800059,23.848000000000003
2021-06-25 19:27:09.215,211.39,10.600075,29.535
2021-06-25 19:27:21.067,207.361,10.599988,35.651
2021-06-25 19:27:32.921,6.887,11.000123,34.99
2021-06-25 19:27:44.974,208.0,7.200023,23.976999999999997
2021-06-25 19:27:53.415,206.503,12.400029,5.468
2021-06-25 19:28:07.038,212.833,6.800034,13.133000000000001
2021-06-25 19:28:15.074,7.409,10.600092,34.499
