goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 18:20:06.792,207.08599999999998,7.600018,24.896
2021-06-25 18:20:15.633,208.173,10.599629,35.198
2021-06-25 18:20:27.492,208.88899999999998,6.800038,24.073
2021-06-25 18:20:35.534,207.219,10.600058,34.723
2021-06-25 18:20:47.388,210.881,7.800008,24.111
2021-06-25 18:20:56.435,7.2090000000000005,11.000181,35.61
2021-06-25 18:21:08.490,216.825,8.400043,18.131999999999998
2021-06-25 18:21:18.137,18.8,10.00011,20.09
2021-06-25 18:21:29.190,209.68,7.200029,20.291
2021-06-25 18:21:37.630,212.49,10.200066,25.444000000000003
2021-06-25 18:21:49.078,12.225,7.80014,18.634999999999998
2021-06-25 18:21:57.921,209.574,10.800064,30.362000000000002
