goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 16:06:28.830,205.657,7.400277,29.066000000000003
2021-06-30 16:06:37.475,207.302,10.000185,33.513
2021-06-30 16:06:48.726,205.595,6.600229,25.176000000000002
2021-06-30 16:06:56.567,207.518,9.600253,31.229
2021-06-30 16:07:07.416,206.15800000000002,11.000135,36.706999999999994
2021-06-30 16:07:19.670,206.466,11.400149,4.385
2021-06-30 16:07:32.292,205.797,9.40013,30.073
2021-06-30 16:07:42.941,206.072,10.800326,37.602
2021-06-30 16:07:54.994,205.25099999999998,7.400216,23.532999999999998
2021-06-30 16:08:03.632,207.286,11.799419,37.295
2021-06-30 16:08:16.689,207.327,20.200108,31.565
2021-06-30 16:08:38.140,206.33599999999998,11.600203,4.460999999999999
