frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 16:06:27.096,376,6,2021-06-30 16:06:27.143,49,,2021-06-30 16:06:27.144,1.0
2021-06-30 16:06:27.189,377,6,2021-06-30 16:06:27.244,55,,2021-06-30 16:06:27.245,1.0
2021-06-30 16:06:27.284,380,5,2021-06-30 16:06:27.330,47,,2021-06-30 16:06:27.331,1.0
2021-06-30 16:06:27.382,381,6,2021-06-30 16:06:27.437,56,,2021-06-30 16:06:27.439,2.0
2021-06-30 16:06:27.481,381,6,2021-06-30 16:06:27.537,56,,2021-06-30 16:06:27.538,1.0
2021-06-30 16:06:27.581,374,6,2021-06-30 16:06:27.638,56,,2021-06-30 16:06:27.639,1.0
2021-06-30 16:06:27.681,372,6,2021-06-30 16:06:27.735,54,,2021-06-30 16:06:27.737,2.0
2021-06-30 16:06:27.781,373,6,2021-06-30 16:06:27.836,55,,2021-06-30 16:06:27.838,2.0
2021-06-30 16:06:27.882,372,6,2021-06-30 16:06:27.937,56,,2021-06-30 16:06:27.938,1.0
2021-06-30 16:06:27.982,371,6,2021-06-30 16:06:28.037,55,,2021-06-30 16:06:28.039,2.0
2021-06-30 16:06:28.081,382,6,2021-06-30 16:06:28.137,56,,2021-06-30 16:06:28.139,2.0
2021-06-30 16:06:28.181,371,6,2021-06-30 16:06:28.235,54,,2021-06-30 16:06:28.236,1.0
2021-06-30 16:06:28.281,376,6,2021-06-30 16:06:28.336,55,,2021-06-30 16:06:28.337,1.0
2021-06-30 16:06:28.382,375,6,2021-06-30 16:06:28.437,56,,2021-06-30 16:06:28.438,1.0
2021-06-30 16:06:28.482,372,5,2021-06-30 16:06:28.537,56,,2021-06-30 16:06:28.538,1.0
2021-06-30 16:06:28.581,379,6,2021-06-30 16:06:28.631,50,,2021-06-30 16:06:28.632,1.0
2021-06-30 16:06:28.681,374,6,2021-06-30 16:06:28.738,57,,2021-06-30 16:06:28.739,1.0
2021-06-30 16:06:28.782,370,6,2021-06-30 16:06:28.837,56,,2021-06-30 16:06:28.838,1.0
2021-06-30 16:06:28.881,374,6,2021-06-30 16:06:28.952,71,,2021-06-30 16:06:28.953,1.0
2021-06-30 16:06:28.981,374,6,2021-06-30 16:06:29.036,55,,2021-06-30 16:06:29.038,2.0
2021-06-30 16:06:29.082,371,5,2021-06-30 16:06:29.134,53,,2021-06-30 16:06:29.135,1.0
2021-06-30 16:06:29.181,381,6,2021-06-30 16:06:29.236,55,,2021-06-30 16:06:29.237,1.0
