goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 21:10:50.901,207.036,8.599989,8.975
2021-06-24 21:11:00.727,220.36,10.400024,12.616
2021-06-24 21:11:12.380,19.869999999999997,6.80219,28.94
2021-06-24 21:11:20.249,211.394,13.400618,4.988
2021-06-24 21:11:34.879,6.542,7.200555,35.903
2021-06-24 21:11:43.136,16.355999999999998,13.800478,5.1659999999999995
2021-06-24 21:11:57.983,213.73700000000002,9.600277,15.986
2021-06-24 21:12:08.830,206.027,12.000289,33.684
2021-06-24 21:12:22.084,206.71200000000002,10.000109,20.179
2021-06-24 21:12:33.321,206.681,10.800121,16.198
2021-06-24 21:12:45.358,23.337,7.200546,30.117
2021-06-24 21:12:53.625,217.027,11.600402,4.571000000000001
