timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-24 21:10:41.257413,TCP,192.168.1.7,22,192.168.1.9,34244,594
2021-06-24 21:10:41.299275,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:41.301080,TCP,192.168.1.7,22,192.168.1.9,34244,130
2021-06-24 21:10:41.301112,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:41.302277,TCP,192.168.1.9,34244,192.168.1.7,22,162
2021-06-24 21:10:41.303897,TCP,192.168.1.7,22,192.168.1.9,34244,66
2021-06-24 21:10:41.306857,TCP,192.168.1.7,22,192.168.1.9,34244,114
2021-06-24 21:10:41.306890,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:41.307796,TCP,192.168.1.9,34244,192.168.1.7,22,242
2021-06-24 21:10:41.309613,TCP,192.168.1.7,22,192.168.1.9,34244,66
2021-06-24 21:10:41.310583,TCP,192.168.1.7,22,192.168.1.9,34244,178
2021-06-24 21:10:41.310629,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:42.998005,TCP,192.168.1.7,22,192.168.1.9,34244,226
2021-06-24 21:10:42.998006,TCP,192.168.1.7,22,192.168.1.9,34244,210
2021-06-24 21:10:42.998006,TCP,192.168.1.7,22,192.168.1.9,34244,210
2021-06-24 21:10:42.998053,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:42.998086,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:42.998096,TCP,192.168.1.9,34244,192.168.1.7,22,78
2021-06-24 21:10:43.202486,TCP,192.168.1.7,22,192.168.1.9,34244,178
2021-06-24 21:10:43.202486,TCP,192.168.1.7,22,192.168.1.9,34244,210
2021-06-24 21:10:43.202486,TCP,192.168.1.7,22,192.168.1.9,34244,210
2021-06-24 21:10:43.202522,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:43.202562,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:43.202574,TCP,192.168.1.9,34244,192.168.1.7,22,78
2021-06-24 21:10:45.968009,TCP,192.168.1.7,22,192.168.1.9,34244,178
2021-06-24 21:10:45.968009,TCP,192.168.1.7,22,192.168.1.9,34244,162
2021-06-24 21:10:45.968009,TCP,192.168.1.7,22,192.168.1.9,34244,210
2021-06-24 21:10:45.968045,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:45.968086,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:45.968098,TCP,192.168.1.9,34244,192.168.1.7,22,66
2021-06-24 21:10:46.275005,TCP,192.168.1.7,36554,192.168.1.9,22,74
2021-06-24 21:10:46.275052,TCP,192.168.1.9,22,192.168.1.7,36554,74
2021-06-24 21:10:46.277001,TCP,192.168.1.7,36554,192.168.1.9,22,66
2021-06-24 21:10:46.277898,TCP,192.168.1.7,36554,192.168.1.9,22,90
2021-06-24 21:10:46.277925,TCP,192.168.1.9,22,192.168.1.7,36554,66
2021-06-24 21:10:46.285386,TCP,192.168.1.9,22,192.168.1.7,36554,107
2021-06-24 21:10:46.286815,TCP,192.168.1.7,36554,192.168.1.9,22,66
2021-06-24 21:10:46.286824,TCP,192.168.1.9,22,192.168.1.7,36554,1146
2021-06-24 21:10:46.288677,TCP,192.168.1.7,36554,192.168.1.9,22,66
2021-06-24 21:10:46.288677,TCP,192.168.1.7,36554,192.168.1.9,22,706
2021-06-24 21:10:46.288704,TCP,192.168.1.9,22,192.168.1.7,36554,66
2021-06-24 21:10:46.290496,TCP,192.168.1.7,36554,192.168.1.9,22,90
2021-06-24 21:10:46.290504,TCP,192.168.1.9,22,192.168.1.7,36554,66
2021-06-24 21:10:46.294864,TCP,192.168.1.9,22,192.168.1.7,36554,346
2021-06-24 21:10:46.296806,TCP,192.168.1.7,36554,192.168.1.9,22,66
2021-06-24 21:10:46.376332,TCP,192.168.1.7,36554,192.168.1.9,22,338
2021-06-24 21:10:46.376364,TCP,192.168.1.9,22,192.168.1.7,36554,66
2021-06-24 21:10:46.382067,TCP,192.168.1.9,22,192.168.1.7,36554,914
2021-06-24 21:10:46.383853,TCP,192.168.1.7,36554,192.168.1.9,22,66
2021-06-24 21:10:46.480836,TCP,192.168.1.7,36554,192.168.1.9,22,82
2021-06-24 21:10:46.480869,TCP,192.168.1.9,22,192.168.1.7,36554,66
2021-06-24 21:10:46.490829,TCP,192.168.1.7,36554,192.168.1.9,22,130
2021-06-24 21:10:46.490862,TCP,192.168.1.9,22,192.168.1.7,36554,66
2021-06-24 21:10:46.491056,TCP,192.168.1.9,22,192.168.1.7,36554,130
2021-06-24 21:10:46.492665,TCP,192.168.1.7,36554,192.168.1.9,22,66
2021-06-24 21:10:46.545682,TCP,192.168.1.7,36554,192.168.1.9,22,1234
2021-06-24 21:10:46.545715,TCP,192.168.1.9,22,192.168.1.7,36554,66
