goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 19:21:33.657,212.78900000000002,11.400563,17.648
2021-06-25 19:21:46.311,217.171,11.000299,16.53
2021-06-25 19:21:58.566,208.78,7.600475,11.745000000000001
2021-06-25 19:22:07.408,208.15900000000002,11.000424,18.416999999999998
2021-06-25 19:22:19.651,221.458,8.000485,7.0569999999999995
2021-06-25 19:22:28.895,207.587,11.199661,31.752000000000002
2021-06-25 19:22:41.354,215.076,8.600483,5.441
2021-06-25 19:22:51.203,214.29500000000002,10.399722,16.983
2021-06-25 19:23:02.853,207.846,7.200166,36.988
2021-06-25 19:23:11.320,220.75,12.600041,8.209
2021-06-25 19:23:25.163,207.481,9.000565,3.954
2021-06-25 19:23:35.387,210.597,11.800457,22.946
