timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-25 19:21:22.728487,TCP,192.168.1.7,22,192.168.1.9,37482,594
2021-06-25 19:21:22.771001,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:22.772667,TCP,192.168.1.7,22,192.168.1.9,37482,130
2021-06-25 19:21:22.772699,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:22.773864,TCP,192.168.1.9,37482,192.168.1.7,22,162
2021-06-25 19:21:22.775285,TCP,192.168.1.7,22,192.168.1.9,37482,66
2021-06-25 19:21:22.778163,TCP,192.168.1.7,22,192.168.1.9,37482,114
2021-06-25 19:21:22.778184,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:22.779005,TCP,192.168.1.9,37482,192.168.1.7,22,242
2021-06-25 19:21:22.780833,TCP,192.168.1.7,22,192.168.1.9,37482,66
2021-06-25 19:21:22.782039,TCP,192.168.1.7,22,192.168.1.9,37482,178
2021-06-25 19:21:22.782082,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:24.469609,TCP,192.168.1.7,22,192.168.1.9,37482,226
2021-06-25 19:21:24.469610,TCP,192.168.1.7,22,192.168.1.9,37482,210
2021-06-25 19:21:24.469610,TCP,192.168.1.7,22,192.168.1.9,37482,210
2021-06-25 19:21:24.469656,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:24.469689,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:24.469699,TCP,192.168.1.9,37482,192.168.1.7,22,78
2021-06-25 19:21:24.674221,TCP,192.168.1.7,22,192.168.1.9,37482,178
2021-06-25 19:21:24.674221,TCP,192.168.1.7,22,192.168.1.9,37482,194
2021-06-25 19:21:24.674221,TCP,192.168.1.7,22,192.168.1.9,37482,194
2021-06-25 19:21:24.674255,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:24.674296,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:24.674309,TCP,192.168.1.9,37482,192.168.1.7,22,78
2021-06-25 19:21:27.541486,TCP,192.168.1.7,22,192.168.1.9,37482,178
2021-06-25 19:21:27.541486,TCP,192.168.1.7,22,192.168.1.9,37482,306
2021-06-25 19:21:27.541487,TCP,192.168.1.7,22,192.168.1.9,37482,306
2021-06-25 19:21:27.541521,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:27.541567,TCP,192.168.1.9,37482,192.168.1.7,22,66
2021-06-25 19:21:27.541577,TCP,192.168.1.9,37482,192.168.1.7,22,78
2021-06-25 19:21:27.746217,TCP,192.168.1.7,48346,192.168.1.9,22,74
2021-06-25 19:21:27.746263,TCP,192.168.1.9,22,192.168.1.7,48346,74
2021-06-25 19:21:27.748238,TCP,192.168.1.7,48346,192.168.1.9,22,66
2021-06-25 19:21:27.749081,TCP,192.168.1.7,48346,192.168.1.9,22,90
2021-06-25 19:21:27.749107,TCP,192.168.1.9,22,192.168.1.7,48346,66
